gene_id,gene_symbol,rank,pattern
ENSG00000136155.17,SCEL,78.4787730623499,CUG
ENSG00000121351.8,IAPP,-77.9595697391254,CDG
ENSG00000164078.13,MST1R,77.7522149403423,CUG
ENSG00000103534.17,TMC5,77.4294693331458,CUG
ENSG00000089356.18,FXYD3,77.3809143997979,CUG
ENSG00000138119.17,MYOF,77.2990090090501,CUG
ENSG00000114346.14,ECT2,77.0164907800879,CUG
ENSG00000099953.10,MMP11,76.969920990064,CUG
ENSG00000108821.14,COL1A1,76.7473028909514,CUG
ENSG00000163631.17,ALB,-76.6023267264922,CDG
ENSG00000151617.17,EDNRA,76.5894880272161,CUG
ENSG00000105976.16,MET,76.5398857361154,CUG
ENSG00000004799.8,PDK4,-75.9301443871408,CDG
ENSG00000204866.8,IGFL2,75.7201161137237,CUG
ENSG00000114204.15,SERPINI2,-72.6717342423523,CDG
ENSG00000130635.16,COL5A1,72.5194535382669,CUG
ENSG00000185615.16,PDIA2,-71.7324646464529,CDG
ENSG00000159399.10,HK2,71.0482662081459,CUG
ENSG00000168542.16,COL3A1,70.9297624979422,CUG
ENSG00000005884.18,ITGA3,70.8861935851417,CUG
ENSG00000180263.14,FGD6,70.4557220643899,CUG
ENSG00000164694.17,FNDC1,70.3556901241778,CUG
ENSG00000053747.17,LAMA3,70.0295319744571,CUG
ENSG00000163191.6,S100A11,69.3558631876245,CUG
ENSG00000111799.21,COL12A1,69.2521055645017,CUG
ENSG00000187021.15,PNLIPRP1,-69.0728326642425,CDG
ENSG00000157315.5,TMED6,-68.74265333624,CDG
ENSG00000203805.11,PLPP4,68.4769509231705,CUG
ENSG00000136059.14,VILL,67.7030742974729,CUG
ENSG00000029153.14,ARNTL2,67.0339111281141,CUG
ENSG00000158315.11,RHBDL2,66.7665537083596,CUG
ENSG00000262406.3,MMP12,66.7091910629805,CUG
ENSG00000064787.13,BCAS1,66.5256283763619,CUG
ENSG00000086619.14,ERO1B,-66.4706430883303,CDG
ENSG00000104368.19,PLAT,66.4679891567033,CUG
ENSG00000135480.16,KRT7,65.9674299049971,CUG
ENSG00000148346.12,LCN2,65.7272460500762,CUG
ENSG00000070882.13,OSBPL3,65.5649226339011,CUG
ENSG00000115009.13,CCL20,65.2182188826756,CUG
ENSG00000129521.15,EGLN3,65.0813523813977,CUG
ENSG00000073737.17,DHRS9,64.2833783110489,CUG
ENSG00000140297.13,GCNT3,64.1800211754264,CUG
ENSG00000089127.14,OAS1,64.1219438778099,CUG
ENSG00000189334.9,S100A14,64.0306400283156,CUG
ENSG00000173391.9,OLR1,63.9532926399174,CUG
ENSG00000106624.11,AEBP1,63.8714976136539,CUG
ENSG00000103888.17,CEMIP,63.4210131432781,CUG
ENSG00000102265.12,TIMP1,62.4821425818937,CUG
ENSG00000180730.5,SHISA2,62.2430694822235,CUG
ENSG00000141086.18,CTRL,-61.6078139835315,CDG
ENSG00000100342.21,APOL1,61.0778904570762,CUG
ENSG00000139055.7,ERP27,-60.9367842636662,CDG
ENSG00000125144.14,MT1G,-60.8921978899967,CDG
ENSG00000106789.13,CORO2A,60.821095560482,CUG
ENSG00000181649.8,PHLDA2,60.6797609506061,CUG
ENSG00000132470.14,ITGB4,60.5170789173366,CUG
ENSG00000101311.16,FERMT1,60.4394540687656,CUG
ENSG00000120915.14,EPHX2,-60.3140846400266,CDG
ENSG00000151693.11,ASAP2,60.1349388752447,CUG
ENSG00000014914.21,MTMR11,60.0235308313504,CUG
ENSG00000101842.14,VSIG1,59.696879447259,CUG
ENSG00000156804.7,FBXO32,59.5353685082505,CUG
ENSG00000101825.8,MXRA5,59.3248600072838,CUG
ENSG00000135114.12,OASL,59.256336775839,CUG
ENSG00000138180.16,CEP55,59.1644904519179,CUG
ENSG00000132031.13,MATN3,59.1502860550957,CUG
ENSG00000188643.11,S100A16,58.6630328464568,CUG
ENSG00000163359.16,COL6A3,58.6572102011665,CUG
ENSG00000160932.11,LY6E,58.6518371729083,CUG
ENSG00000213186.8,TRIM59,58.5977771288248,CUG
ENSG00000115884.11,SDC1,58.3433327840769,CUG
ENSG00000196260.5,SFTA2,58.3137221544259,CUG
ENSG00000205364.4,MT1M,-58.3009068472127,CDG
ENSG00000136379.12,ABHD17C,58.2130141144452,CUG
ENSG00000163898.10,LIPH,58.1659572294211,CUG
ENSG00000168461.13,RAB31,57.796933153195,CUG
ENSG00000166920.13,C15orf48,57.7481509853238,CUG
ENSG00000169347.17,GP2,-57.4984604371754,CDG
ENSG00000196611.5,MMP1,57.3359920116708,CUG
ENSG00000166825.15,ANPEP,-57.1220519333801,CDG
ENSG00000100290.3,BIK,57.050587297372,CUG
ENSG00000197142.10,ACSL5,57.0140944641163,CUG
ENSG00000136231.14,IGF2BP3,56.9935716067321,CUG
ENSG00000104760.17,FGL1,-56.0973758467296,CDG
ENSG00000134321.12,RSAD2,56.01272796314,CUG
ENSG00000159388.6,BTG2,-55.9281441799069,CDG
ENSG00000113140.11,SPARC,55.7343389004432,CUG
ENSG00000169604.20,ANTXR1,55.6384235367318,CUG
ENSG00000184349.13,EFNA5,55.4630796117297,CUG
ENSG00000169035.12,KLK7,55.222628241108,CUG
ENSG00000168615.13,ADAM9,55.0861771979919,CUG
ENSG00000048540.15,LMO3,-54.9356699564282,CDG
ENSG00000162438.12,CTRC,-54.8556695506418,CDG
ENSG00000139211.7,AMIGO2,54.7105165905597,CUG
ENSG00000163082.10,SGPP2,54.7066888735949,CUG
ENSG00000124713.6,GNMT,-54.514587791228,CDG
ENSG00000167748.11,KLK1,-54.5073230117506,CDG
ENSG00000162745.10,OLFML2B,54.4469810717897,CUG
ENSG00000152056.17,AP1S3,54.129616829107,CUG
ENSG00000152766.6,ANKRD22,54.0755195319068,CUG
ENSG00000152377.14,SPOCK1,53.9177907330852,CUG
ENSG00000103375.11,AQP8,-53.6699744399855,CDG
ENSG00000072657.9,TRHDE,-53.6056184413539,CDG
ENSG00000162078.11,ZG16B,53.5586209629707,CUG
ENSG00000134827.8,TCN1,53.5296671054066,CUG
ENSG00000143819.12,EPHX1,-53.5050591771164,CDG
ENSG00000117724.13,CENPF,53.2359005319232,CUG
ENSG00000179913.11,B3GNT3,53.0677703875826,CUG
ENSG00000170537.13,TMC7,53.033627159829,CUG
ENSG00000169851.15,PCDH7,53.0020017154405,CUG
ENSG00000166923.12,GREM1,52.940792722326,CUG
ENSG00000137673.9,MMP7,52.8849816937175,CUG
ENSG00000079385.23,CEACAM1,52.8645949152383,CUG
ENSG00000164294.14,GPX8,52.6714786522297,CUG
ENSG00000131747.15,TOP2A,52.6317285390795,CUG
ENSG00000153233.13,PTPRR,52.4590481653086,CUG
ENSG00000132530.17,XAF1,52.4132759861424,CUG
ENSG00000197747.9,S100A10,52.2432788421057,CUG
ENSG00000135750.15,KCNK1,52.2258220665149,CUG
ENSG00000188158.16,NHS,52.1333026453232,CUG
ENSG00000101213.7,PTK6,51.9887892726166,CUG
ENSG00000149150.9,SLC43A1,-51.9352256248645,CDG
ENSG00000204385.13,SLC44A4,51.8900896869058,CUG
ENSG00000138795.10,LEF1,51.7266623177903,CUG
ENSG00000125266.8,EFNB2,51.6852867541393,CUG
ENSG00000158516.12,CPA2,-51.6533625279573,CDG
ENSG00000115919.15,KYNU,51.6469635675195,CUG
ENSG00000182492.16,BGN,51.5181989879567,CUG
ENSG00000137959.16,IFI44L,51.5146509957392,CUG
ENSG00000070526.15,ST6GALNAC1,51.5142302401811,CUG
ENSG00000205413.8,SAMD9,51.4935458313033,CUG
ENSG00000126787.13,DLGAP5,51.3973213038947,CUG
ENSG00000196562.14,SULF2,51.2945538307293,CUG
ENSG00000129038.16,LOXL1,51.2935849187905,CUG
ENSG00000124232.11,RBPJL,-51.2480348482712,CDG
ENSG00000115641.19,FHL2,51.1147219112396,CUG
ENSG00000116833.14,NR5A2,-50.9304932635566,CDG
ENSG00000151388.11,ADAMTS12,50.9204225390135,CUG
ENSG00000113594.10,LIFR,-50.8307107973577,CDG
ENSG00000136153.20,LMO7,50.7798906088392,CUG
ENSG00000196352.16,CD55,50.7590288975885,CUG
ENSG00000198417.7,MT1F,-50.455956843397,CDG
ENSG00000144063.4,MALL,50.4257654649291,CUG
ENSG00000170011.14,MYRIP,-50.3945406341091,CDG
ENSG00000164379.7,FOXQ1,50.2506032043631,CUG
ENSG00000123610.5,TNFAIP6,50.1222450667286,CUG
ENSG00000034510.6,TMSB10,50.1194492766454,CUG
ENSG00000115361.8,ACADL,-50.0709659772526,CDG
ENSG00000117586.11,TNFSF4,49.6582518743641,CUG
ENSG00000167653.5,PSCA,49.5325979937144,CUG
ENSG00000123219.13,CENPK,49.3591450425651,CUG
ENSG00000139540.12,SLC39A5,-49.2994266910807,CDG
ENSG00000109452.12,INPP4B,49.189432225243,CUG
ENSG00000130005.13,GAMT,-49.1484614150167,CDG
ENSG00000138798.13,EGF,-48.9207905715804,CDG
ENSG00000186832.9,KRT16,48.7836142412147,CUG
ENSG00000164176.13,EDIL3,48.4405152976885,CUG
ENSG00000176171.11,BNIP3,-48.2404875116079,CDG
ENSG00000170835.16,CEL,-48.1670752303182,CDG
ENSG00000137501.17,SYTL2,48.1197393343616,CUG
ENSG00000151651.16,ADAM8,47.9319106487974,CUG
ENSG00000137628.17,DDX60,47.6840419497113,CUG
ENSG00000107562.16,CXCL12,-47.6811179553688,CDG
ENSG00000011422.12,PLAUR,47.6389420572848,CUG
ENSG00000213145.10,CRIP1,47.4957823352939,CUG
ENSG00000204616.11,TRIM31,47.4842823362622,CUG
ENSG00000134057.15,CCNB1,47.3854150652895,CUG
ENSG00000131389.17,SLC6A6,47.3529162054828,CUG
ENSG00000165304.8,MELK,47.2622978112352,CUG
ENSG00000100079.7,LGALS2,-47.1360406151632,CDG
ENSG00000156535.15,CD109,47.027826557471,CUG
ENSG00000088926.14,F11,-46.947713519248,CDG
ENSG00000075223.14,SEMA3C,46.9103956290607,CUG
ENSG00000003989.18,SLC7A2,-46.9098475091158,CDG
ENSG00000175928.6,LRRN1,46.8942902891449,CUG
ENSG00000108405.4,P2RX1,-46.8494420277014,CDG
ENSG00000113389.16,NPR3,46.7564006513161,CUG
ENSG00000182718.18,ANXA2,46.6578062207862,CUG
ENSG00000145247.12,OCIAD2,46.5980860518468,CUG
ENSG00000106804.8,C5,-46.4512565451695,CDG
ENSG00000176153.12,GPX2,46.390713373604,CUG
ENSG00000047457.14,CP,46.3289203219502,CUG
ENSG00000196083.10,IL1RAP,46.2898947253954,CUG
ENSG00000153292.16,ADGRF1,46.2887268021,CUG
ENSG00000169862.19,CTNND2,-46.1705715728133,CDG
ENSG00000213719.8,CLIC1,46.0329666953222,CUG
ENSG00000111674.9,ENO2,46.004180196065,CUG
ENSG00000137809.17,ITGA11,45.7873492899347,CUG
ENSG00000112394.17,SLC16A10,-45.7358161587583,CDG
ENSG00000077152.11,UBE2T,45.6969464527846,CUG
ENSG00000179751.7,SYCN,-45.6270114730028,CDG
ENSG00000104549.12,SQLE,45.61187521516,CUG
ENSG00000151715.8,TMEM45B,45.5624394549358,CUG
ENSG00000146072.6,TNFRSF21,45.3937935751916,CUG
ENSG00000143387.14,CTSK,45.3754905995306,CUG
ENSG00000170369.4,CST2,45.3366303401924,CUG
ENSG00000067225.18,PKM,45.3268318398799,CUG
ENSG00000124102.5,PI3,45.1963896616363,CUG
ENSG00000131981.16,LGALS3,45.1760117392937,CUG
ENSG00000074416.14,MGLL,45.1625215343568,CUG
ENSG00000118473.22,SGIP1,45.1432658098144,CUG
ENSG00000125869.10,LAMP5,45.0051938751493,CUG
ENSG00000183044.12,ABAT,-44.9452590022329,CDG
ENSG00000136689.19,IL1RN,44.769152215732,CUG
ENSG00000198624.13,CCDC69,-44.7333095992356,CDG
ENSG00000196754.13,S100A2,44.7023577429821,CUG
ENSG00000125968.9,ID1,44.6123355806518,CUG
ENSG00000002587.10,HS3ST1,44.5667946287593,CUG
ENSG00000165617.15,DACT1,44.3351852420012,CUG
ENSG00000170890.14,PLA2G1B,-44.2423380125954,CDG
ENSG00000133106.15,EPSTI1,44.2229696451641,CUG
ENSG00000160181.9,TFF2,44.0252798097089,CUG
ENSG00000170006.12,TMEM154,43.878496708079,CUG
ENSG00000137965.11,IFI44,43.875668837489,CUG
ENSG00000042980.13,ADAM28,43.8048012816255,CUG
ENSG00000134013.16,LOXL2,43.7525316455823,CUG
ENSG00000134463.15,ECHDC3,-43.6543361190955,CDG
ENSG00000143228.13,NUF2,43.6189895846223,CUG
ENSG00000108244.17,KRT23,43.5883562660619,CUG
ENSG00000116194.13,ANGPTL1,-43.5555182443888,CDG
ENSG00000157483.9,MYO1E,43.5496408986466,CUG
ENSG00000105989.10,WNT2,43.5197294813306,CUG
ENSG00000197930.13,ERO1A,43.5102032407198,CUG
ENSG00000066279.18,ASPM,43.5020384762405,CUG
ENSG00000130988.13,RGN,-43.4100433366257,CDG
ENSG00000118507.17,AKAP7,-43.2676070559552,CDG
ENSG00000088325.16,TPX2,43.1802933467749,CUG
ENSG00000155657.28,TTN,-43.0904572814399,CDG
ENSG00000143369.15,ECM1,43.0516332149771,CUG
ENSG00000198542.14,ITGBL1,42.9738404321875,CUG
ENSG00000133816.17,MICAL2,42.922838218324,CUG
ENSG00000140279.13,DUOX2,42.5884128210077,CUG
ENSG00000187608.10,ISG15,42.5507517775367,CUG
ENSG00000089327.15,FXYD5,42.4768319894547,CUG
ENSG00000129116.19,PALLD,42.2459472908866,CUG
ENSG00000186318.16,BACE1,-42.1914397170086,CDG
ENSG00000124813.23,RUNX2,42.1124383367666,CUG
ENSG00000102359.8,SRPX2,42.0109933479898,CUG
ENSG00000221926.13,TRIM16,41.923716753504,CUG
ENSG00000127324.9,TSPAN8,41.9222720686113,CUG
ENSG00000169429.11,CXCL8,41.7955106569611,CUG
ENSG00000175063.17,UBE2C,41.5780206377807,CUG
ENSG00000166347.19,CYB5A,-41.5676202825628,CDG
ENSG00000106546.14,AHR,41.4866076369995,CUG
ENSG00000075239.14,ACAT1,-41.3561896620332,CDG
ENSG00000049323.16,LTBP1,41.3511393154758,CUG
ENSG00000161800.13,RACGAP1,41.243296967089,CUG
ENSG00000138472.11,GUCA1C,-41.1337230719055,CDG
ENSG00000173702.7,MUC13,41.0306689662292,CUG
ENSG00000120885.22,CLU,-41.0053502049337,CDG
ENSG00000088836.14,SLC4A11,40.9769419706501,CUG
ENSG00000168309.18,FAM107A,-40.9187924677635,CDG
ENSG00000133169.6,BEX1,-40.8565450895883,CDG
ENSG00000106392.11,C1GALT1,40.850155885832,CUG
ENSG00000108242.13,CYP2C18,40.8155471221611,CUG
ENSG00000160183.17,TMPRSS3,40.667755104829,CUG
ENSG00000138271.6,GPR87,40.5864623577432,CUG
ENSG00000164283.13,ESM1,40.474069194117,CUG
ENSG00000100985.7,MMP9,40.4710494173862,CUG
ENSG00000157601.14,MX1,40.4554117607684,CUG
ENSG00000077264.15,PAK3,-40.4035844346411,CDG
ENSG00000167434.10,CA4,-40.3857459446849,CDG
ENSG00000129009.13,ISLR,40.3535490868886,CUG
ENSG00000117650.13,NEK2,40.1940214716674,CUG
ENSG00000134285.11,FKBP11,-40.1676993185574,CDG
ENSG00000091129.21,NRCAM,-40.1564418225018,CDG
ENSG00000025423.11,HSD17B6,40.1407924622978,CUG
ENSG00000114251.15,WNT5A,40.1062353609638,CUG
ENSG00000149577.16,SIDT2,-40.0647078311903,CDG
ENSG00000162877.13,PM20D1,-39.9871923745519,CDG
ENSG00000089472.16,HEPH,39.9793162388687,CUG
ENSG00000128294.16,TPST2,-39.9656972916266,CDG
ENSG00000120708.17,TGFBI,39.719678244033,CUG
ENSG00000183486.13,MX2,39.6931778186893,CUG
ENSG00000019102.12,VSIG2,39.657883023547,CUG
ENSG00000172023.8,REG1B,-39.4661227740853,CDG
ENSG00000070081.17,NUCB2,-39.3837293456829,CDG
ENSG00000113657.13,DPYSL3,39.3331561842072,CUG
ENSG00000067057.18,PFKP,39.1709433251069,CUG
ENSG00000131037.15,EPS8L1,39.0806916820007,CUG
ENSG00000039537.14,C6,-39.0559824540391,CDG
ENSG00000006468.14,ETV1,38.9667663450849,CUG
ENSG00000100097.12,LGALS1,38.9220716205838,CUG
ENSG00000174156.15,GSTA3,-38.768404285308,CDG
ENSG00000205358.4,MT1H,-38.6333234737083,CDG
ENSG00000164484.12,TMEM200A,38.6296355103275,CUG
ENSG00000171124.13,FUT3,38.556164965857,CUG
ENSG00000002726.21,AOC1,38.4206020374767,CUG
ENSG00000175497.17,DPP10,-38.2482603976874,CDG
ENSG00000055732.13,MCOLN3,-38.1374259827955,CDG
ENSG00000101457.13,DNTTIP1,38.1011805496073,CUG
ENSG00000123975.5,CKS2,38.0758102158997,CUG
ENSG00000134962.7,KLB,-37.6279792137179,CDG
ENSG00000243955.6,GSTA1,-37.4993407698423,CDG
ENSG00000145423.5,SFRP2,37.495796917871,CUG
ENSG00000117122.14,MFAP2,37.4521098653727,CUG
ENSG00000136514.3,RTP4,37.4231739787729,CUG
ENSG00000101443.18,WFDC2,37.419214352165,CUG
ENSG00000149257.16,SERPINH1,37.3944895162193,CUG
ENSG00000198734.12,F5,37.3944486613251,CUG
ENSG00000134548.11,SPX,-37.2239179588548,CDG
ENSG00000147676.14,MAL2,37.2206339903125,CUG
ENSG00000180535.4,BHLHA15,-36.978172638483,CDG
ENSG00000101447.15,FAM83D,36.8660191330431,CUG
ENSG00000115461.5,IGFBP5,36.8654556310498,CUG
ENSG00000196950.14,SLC39A10,36.8452752763015,CUG
ENSG00000163814.8,CDCP1,36.8235439986044,CUG
ENSG00000138772.13,ANXA3,36.773893314844,CUG
ENSG00000071054.16,MAP4K4,36.6692304289691,CUG
ENSG00000039560.14,RAI14,36.6666645274355,CUG
ENSG00000124225.16,PMEPA1,36.5489153184958,CUG
ENSG00000080986.13,NDC80,36.5272597313195,CUG
ENSG00000198959.12,TGM2,36.519605005473,CUG
ENSG00000166562.9,SEC11C,-36.437927514693,CDG
ENSG00000169583.13,CLIC3,36.3916185288961,CUG
ENSG00000153822.14,KCNJ16,-36.3540067282963,CDG
ENSG00000116106.12,EPHA4,36.2901323920848,CUG
ENSG00000076555.15,ACACB,-36.2312832996642,CDG
ENSG00000074590.13,NUAK1,36.1676329800373,CUG
ENSG00000156298.13,TSPAN7,-36.0844918696008,CDG
ENSG00000149735.7,GPHA2,-35.9488892651687,CDG
ENSG00000168679.18,SLC16A4,35.9283777404781,CUG
ENSG00000185432.12,METTL7A,-35.8852716056282,CDG
ENSG00000164465.19,DCBLD1,35.8278316351895,CUG
ENSG00000215704.10,CELA2B,-35.6988845191572,CDG
ENSG00000074657.14,ZNF532,35.5831586558575,CUG
ENSG00000198901.14,PRC1,35.5368713112361,CUG
ENSG00000168491.10,CCDC110,-35.4710803604395,CDG
ENSG00000169679.15,BUB1,35.4538352025668,CUG
ENSG00000102554.14,KLF5,35.3886961216172,CUG
ENSG00000111335.13,OAS2,35.3875891302627,CUG
ENSG00000165434.8,PGM2L1,35.3151062059053,CUG
ENSG00000181143.15,MUC16,35.2849176862773,CUG
ENSG00000147394.18,ZNF185,35.260568604665,CUG
ENSG00000134333.14,LDHA,35.2594459473888,CUG
ENSG00000103089.9,FA2H,35.1995990891311,CUG
ENSG00000148935.11,GAS2,-35.1258948380367,CDG
ENSG00000103942.13,HOMER2,-35.0482229081547,CDG
ENSG00000172927.8,MYEOV,34.9673310720435,CUG
ENSG00000108679.13,LGALS3BP,34.9508822952105,CUG
ENSG00000082781.12,ITGB5,34.9490970937438,CUG
ENSG00000015413.9,DPEP1,-34.9456887175958,CDG
ENSG00000120093.11,HOXB3,34.9100346313918,CUG
ENSG00000169752.17,NRG4,-34.9001458274509,CDG
ENSG00000132965.10,ALOX5AP,34.8486113602962,CUG
ENSG00000050344.9,NFE2L3,34.7844711745982,CUG
ENSG00000158014.15,SLC30A2,-34.7125709327567,CDG
ENSG00000146039.11,SLC17A4,-34.7119895608553,CDG
ENSG00000143196.5,DPT,-34.6956602812231,CDG
ENSG00000182010.11,RTKN2,34.63568723901,CUG
ENSG00000135447.17,PPP1R1A,-34.6233406168595,CDG
ENSG00000170500.13,LONRF2,-34.5561092575219,CDG
ENSG00000075275.18,CELSR1,34.4558153867383,CUG
ENSG00000147576.17,ADHFE1,-34.4430654049989,CDG
ENSG00000151746.15,BICD1,34.4327024840953,CUG
ENSG00000196154.12,S100A4,34.427658448995,CUG
ENSG00000139926.16,FRMD6,34.2342629581488,CUG
ENSG00000173917.10,HOXB2,34.2257450820249,CUG
ENSG00000117707.16,PROX1,-34.1996325344712,CDG
ENSG00000096433.11,ITPR3,34.0919166938036,CUG
ENSG00000171241.9,SHCBP1,34.0903865204688,CUG
ENSG00000196482.18,ESRRG,-34.0651523002257,CDG
ENSG00000116132.12,PRRX1,34.0429622265016,CUG
ENSG00000171522.6,PTGER4,-34.0250372349978,CDG
ENSG00000049192.15,ADAMTS6,33.9540704757921,CUG
ENSG00000079689.14,SCGN,-33.9523980216143,CDG
ENSG00000149573.9,MPZL2,33.8945583586117,CUG
ENSG00000197632.9,SERPINB2,33.8722283889236,CUG
ENSG00000134107.5,BHLHE40,33.7842560086783,CUG
ENSG00000087253.13,LPCAT2,33.6170829642239,CUG
ENSG00000132170.23,PPARG,33.4958570217907,CUG
ENSG00000167964.13,RAB26,-33.4781239026001,CDG
ENSG00000187498.16,COL4A1,33.452315562812,CUG
ENSG00000185052.12,SLC24A3,33.4478192759537,CUG
ENSG00000189143.9,CLDN4,33.4376302944222,CUG
ENSG00000157227.13,MMP14,33.4257800744357,CUG
ENSG00000111640.15,GAPDH,33.3739233394293,CUG
ENSG00000111331.13,OAS3,33.2884226988538,CUG
ENSG00000173801.17,JUP,33.2869149666297,CUG
ENSG00000131236.18,CAP1,33.2862836804624,CUG
ENSG00000108511.10,HOXB6,33.2085770973307,CUG
ENSG00000143217.9,NECTIN4,33.1916550497778,CUG
ENSG00000138185.20,ENTPD1,33.1701766898929,CUG
ENSG00000148773.14,MKI67,33.1667143751347,CUG
ENSG00000162849.16,KIF26B,33.1558990322851,CUG
ENSG00000169715.15,MT1E,-33.1220388358291,CDG
ENSG00000164761.9,TNFRSF11B,33.0500410565616,CUG
ENSG00000122952.17,ZWINT,33.0163472653149,CUG
ENSG00000116701.15,NCF2,32.9998183957136,CUG
ENSG00000120075.5,HOXB5,32.975513087933,CUG
ENSG00000164647.9,STEAP1,32.9652796773203,CUG
ENSG00000169908.12,TM4SF1,32.7172967010103,CUG
ENSG00000137872.17,SEMA6D,-32.6955970209961,CDG
ENSG00000163558.13,PRKCI,32.6325045585783,CUG
ENSG00000185010.15,F8,-32.5911570343084,CDG
ENSG00000135069.14,PSAT1,-32.5214641448551,CDG
ENSG00000143476.18,DTL,32.4639163914967,CUG
ENSG00000164946.20,FREM1,-32.4406354527791,CDG
ENSG00000151224.13,MAT1A,-32.4385873033007,CDG
ENSG00000109906.14,ZBTB16,-32.3573367350722,CDG
ENSG00000134871.19,COL4A2,32.3370470004015,CUG
ENSG00000157005.4,SST,-32.3198097874533,CDG
ENSG00000143954.13,REG3G,-32.3016488010752,CDG
ENSG00000095203.14,EPB41L4B,-32.2812031719511,CDG
ENSG00000105675.9,ATP4A,-32.2300166270695,CDG
ENSG00000167460.17,TPM4,32.2282082487548,CUG
ENSG00000163536.13,SERPINI1,-32.2104611251354,CDG
ENSG00000079277.22,MKNK1,-32.1194150718145,CDG
ENSG00000100994.12,PYGB,32.0635360556468,CUG
ENSG00000170312.16,CDK1,31.9944082461534,CUG
ENSG00000175315.3,CST6,31.8972975698583,CUG
ENSG00000163297.17,ANTXR2,31.8940450369602,CUG
ENSG00000198794.12,SCAMP5,-31.8874282626242,CDG
ENSG00000175600.16,SUGCT,31.8774740507384,CUG
ENSG00000113083.15,LOX,31.8534093655005,CUG
ENSG00000162595.7,DIRAS3,-31.8269672871374,CDG
ENSG00000144354.14,CDCA7,31.7130214004025,CUG
ENSG00000005020.13,SKAP2,31.6733161466231,CUG
ENSG00000115170.15,ACVR1,31.6596597936406,CUG
ENSG00000163884.4,KLF15,-31.6425795364642,CDG
