gene_id,gene_symbol,rank,pattern
ENSG00000147459.18,DOCK5,23.4966043080905,CUG
ENSG00000102796.11,DHRS12,-23.4389404514523,CDG
ENSG00000154556.18,SORBS2,-23.4158650075476,CDG
ENSG00000187824.9,TMEM220,-23.3903907809014,CDG
ENSG00000121621.7,KIF18A,23.3786772440835,CUG
ENSG00000161798.7,AQP5,23.3478232307542,CUG
ENSG00000164924.18,YWHAZ,23.2892293986918,CUG
ENSG00000136603.14,SKIL,23.2146505270864,CUG
ENSG00000165891.16,E2F7,23.2037554535753,CUG
ENSG00000154760.14,SLFN13,23.1963435453138,CUG
ENSG00000213918.10,DNASE1,-23.1551163391407,CDG
ENSG00000145431.11,PDGFC,23.1511560833168,CUG
ENSG00000148584.15,A1CF,-23.1128147289099,CDG
ENSG00000161270.20,NPHS1,-23.1020648379821,CDG
ENSG00000064601.20,CTSA,23.0910338257531,CUG
ENSG00000163050.18,COQ8A,-23.0901546097061,CDG
ENSG00000171747.9,LGALS4,23.0887176283306,CUG
ENSG00000104689.10,TNFRSF10A,23.0859121230613,CUG
ENSG00000163466.16,ARPC2,23.0795197587769,CUG
ENSG00000104450.13,SPAG1,23.0457478928053,CUG
ENSG00000162909.18,CAPN2,22.9911122100778,CUG
ENSG00000180879.14,SSR4,-22.9806192259809,CDG
ENSG00000060558.4,GNA15,22.9744471630497,CUG
ENSG00000100604.13,CHGA,-22.9319393131459,CDG
ENSG00000143367.16,TUFT1,22.8888868839747,CUG
ENSG00000071575.11,TRIB2,22.8496076654431,CUG
ENSG00000120756.13,PLS1,22.8369648880444,CUG
ENSG00000132938.21,MTUS2,-22.8199545171435,CDG
ENSG00000162493.16,PDPN,22.800822913901,CUG
ENSG00000095383.20,TBC1D2,22.7986995183961,CUG
ENSG00000142677.4,IL22RA1,-22.7980843617285,CDG
ENSG00000176903.5,PNMA1,22.7734657721958,CUG
ENSG00000113810.16,SMC4,22.7269604472714,CUG
ENSG00000100219.16,XBP1,-22.7225850866263,CDG
ENSG00000167207.14,NOD2,22.7178690764559,CUG
ENSG00000187231.14,SESTD1,22.6640632808046,CUG
ENSG00000169856.9,ONECUT1,-22.6385262272008,CDG
ENSG00000184292.7,TACSTD2,22.6200598545815,CUG
ENSG00000173715.18,C11orf80,22.6066017834558,CUG
ENSG00000077684.16,JADE1,-22.5978733586409,CDG
ENSG00000090382.7,LYZ,22.5651742230797,CUG
ENSG00000184408.10,KCND2,22.4745490675663,CUG
ENSG00000109084.14,TMEM97,-22.4372496517045,CDG
ENSG00000169814.16,BTD,-22.4142399457991,CDG
ENSG00000168394.11,TAP1,22.3926930256298,CUG
ENSG00000071539.14,TRIP13,22.3863897711141,CUG
ENSG00000184979.10,USP18,22.3702126816994,CUG
ENSG00000198203.10,SULT1C2,22.3665905185015,CUG
ENSG00000141316.13,SPACA3,-22.3429891262541,CDG
ENSG00000178222.13,RNF212,-22.320124510585,CDG
ENSG00000104427.12,ZC2HC1A,22.2944554821405,CUG
ENSG00000077782.21,FGFR1,-22.2903897610887,CDG
ENSG00000198829.6,SUCNR1,22.2762548941346,CUG
ENSG00000151491.14,EPS8,22.2332018777369,CUG
ENSG00000169116.11,PARM1,-22.2204620780077,CDG
ENSG00000166405.15,RIC3,-22.1913685607409,CDG
ENSG00000115457.10,IGFBP2,-22.1566957370482,CDG
ENSG00000106070.20,GRB10,-22.1558969387581,CDG
ENSG00000146070.17,PLA2G7,22.1304643472478,CUG
ENSG00000168952.15,STXBP6,-22.1181295034976,CDG
ENSG00000087495.17,PHACTR3,22.1142934910186,CUG
ENSG00000136840.19,ST6GALNAC4,-22.1117474393154,CDG
ENSG00000170921.15,TANC2,22.1103942148398,CUG
ENSG00000135052.16,GOLM1,22.0742362095564,CUG
ENSG00000110880.11,CORO1C,22.056842123232,CUG
ENSG00000128965.13,CHAC1,-22.0283501784839,CDG
ENSG00000091317.8,CMTM6,22.013393430029,CUG
ENSG00000165995.22,CACNB2,-22.0012981515552,CDG
ENSG00000159263.16,SIM2,21.9678097506171,CUG
ENSG00000105426.17,PTPRS,-21.939072293472,CDG
ENSG00000074800.16,ENO1,21.9375041850782,CUG
ENSG00000152254.11,G6PC2,-21.9080235996947,CDG
ENSG00000118515.11,SGK1,-21.8718367949906,CDG
ENSG00000167220.12,HDHD2,-21.8691157152393,CDG
ENSG00000136457.10,CHAD,-21.8675477260424,CDG
ENSG00000144136.11,SLC20A1,21.8485834680592,CUG
ENSG00000131941.8,RHPN2,21.8128621504729,CUG
ENSG00000102384.13,CENPI,21.7377855949354,CUG
ENSG00000108187.16,PBLD,-21.7181336839914,CDG
ENSG00000157193.18,LRP8,21.6961192040316,CUG
ENSG00000150093.20,ITGB1,21.6880869694214,CUG
ENSG00000083782.8,EPYC,21.6841313617547,CUG
ENSG00000109321.11,AREG,21.6731779228387,CUG
ENSG00000140931.20,CMTM3,21.6520398378856,CUG
ENSG00000123131.13,PRDX4,-21.6127596593797,CDG
ENSG00000133805.15,AMPD3,21.5411141364578,CUG
ENSG00000244020.3,MT1HL1,-21.5093810573971,CDG
ENSG00000169855.20,ROBO1,21.44745708456,CUG
ENSG00000176678.6,FOXL1,21.4279522525103,CUG
ENSG00000113209.9,PCDHB5,-21.4213828452522,CDG
ENSG00000145194.19,ECE2,-21.3891710364049,CDG
ENSG00000136842.14,TMOD1,-21.3599401144139,CDG
ENSG00000163888.4,CAMK2N2,-21.3358685279703,CDG
ENSG00000156026.14,MCU,21.2881321952122,CUG
ENSG00000120457.12,KCNJ5,-21.28757487086,CDG
ENSG00000049449.10,RCN1,21.2854116202096,CUG
ENSG00000166123.14,GPT2,-21.271774999514,CDG
ENSG00000163565.19,IFI16,21.2526191279862,CUG
ENSG00000115616.3,SLC9A2,21.2453895652091,CUG
ENSG00000113494.17,PRLR,-21.2427176788605,CDG
ENSG00000167775.11,CD320,-21.2177962288096,CDG
ENSG00000127824.14,TUBA4A,21.1978388096263,CUG
ENSG00000178776.5,C5orf46,21.1893728031051,CUG
ENSG00000196924.19,FLNA,21.181554280857,CUG
ENSG00000165655.17,ZNF503,-21.153435467701,CDG
ENSG00000005059.16,MCUB,21.1336554470533,CUG
ENSG00000184515.11,BEX5,-21.1116644091525,CDG
ENSG00000114757.19,PEX5L,-21.0712357971724,CDG
ENSG00000117054.14,ACADM,-21.0618614787465,CDG
ENSG00000118263.15,KLF7,21.019314170599,CUG
ENSG00000101230.6,ISM1,20.9750972629672,CUG
ENSG00000069702.11,TGFBR3,-20.9718188582739,CDG
ENSG00000171310.11,CHST11,20.9598938393242,CUG
ENSG00000128342.5,LIF,20.9457460569319,CUG
ENSG00000163328.14,GPR155,-20.9430963423032,CDG
ENSG00000136802.12,LRRC8A,20.9377043686745,CUG
ENSG00000138496.16,PARP9,20.930461057451,CUG
ENSG00000102743.15,SLC25A15,-20.9241452793226,CDG
ENSG00000169550.14,MUC15,-20.9174789957862,CDG
ENSG00000105514.8,RAB3D,-20.88514238229,CDG
ENSG00000171517.6,LPAR3,-20.8831050833484,CDG
ENSG00000157456.8,CCNB2,20.8494005513738,CUG
ENSG00000052802.13,MSMO1,20.8435498481826,CUG
ENSG00000013364.19,MVP,20.8259060364437,CUG
ENSG00000182481.10,KPNA2,20.8088498674872,CUG
ENSG00000122025.15,FLT3,-20.7972307022678,CDG
ENSG00000136141.15,LRCH1,20.7971357008567,CUG
ENSG00000112312.10,GMNN,-20.7830879110452,CDG
ENSG00000100979.15,PLTP,-20.7753950397039,CDG
ENSG00000141401.12,IMPA2,-20.772162484237,CDG
ENSG00000121966.7,CXCR4,20.7184947620657,CUG
ENSG00000185753.13,CXorf38,20.7020563659049,CUG
ENSG00000006652.15,IFRD1,-20.6935346751129,CDG
ENSG00000112984.12,KIF20A,20.6802374809164,CUG
ENSG00000162461.8,SLC25A34,-20.6604375546535,CDG
ENSG00000107104.20,KANK1,-20.6181143163066,CDG
ENSG00000136943.11,CTSV,20.5760672692473,CUG
ENSG00000240065.8,PSMB9,20.5152550217033,CUG
ENSG00000147364.17,FBXO25,-20.5100020668392,CDG
ENSG00000145321.13,GC,-20.5053012358436,CDG
ENSG00000044115.21,CTNNA1,20.4902199081594,CUG
ENSG00000169242.12,EFNA1,20.4731762331582,CUG
ENSG00000185947.15,ZNF267,20.4555162397648,CUG
ENSG00000185215.11,TNFAIP2,20.4469724796494,CUG
ENSG00000019169.10,MARCO,20.4425648724117,CUG
ENSG00000141627.14,DYM,-20.4373801144179,CDG
ENSG00000050165.18,DKK3,20.4246705415256,CUG
ENSG00000156968.9,MPV17L,-20.4092592545232,CDG
ENSG00000167874.7,TMEM88,-20.3942769878618,CDG
ENSG00000165238.16,WNK2,-20.3916697672037,CDG
ENSG00000157500.12,APPL1,-20.3907082443549,CDG
ENSG00000163032.12,VSNL1,20.3746827781136,CUG
ENSG00000133800.9,LYVE1,-20.3481403843066,CDG
ENSG00000150712.11,MTMR12,-20.3474286515102,CDG
ENSG00000036672.16,USP2,-20.3407426132655,CDG
ENSG00000176920.13,FUT2,20.3363229280551,CUG
ENSG00000129538.14,RNASE1,-20.3153508544446,CDG
ENSG00000198743.7,SLC5A3,20.2969562103746,CUG
ENSG00000169469.9,SPRR1B,20.2568349923047,CUG
ENSG00000094804.12,CDC6,20.2545168413564,CUG
ENSG00000168484.12,SFTPC,-20.2148663865063,CDG
ENSG00000169299.14,PGM2,20.2127087705682,CUG
ENSG00000170801.10,HTRA3,20.2036995706605,CUG
ENSG00000182795.13,C1orf116,20.1969024942955,CUG
ENSG00000167535.8,CACNB3,20.1927979576287,CUG
ENSG00000198554.12,WDHD1,20.1658887293641,CUG
ENSG00000111206.13,FOXM1,20.1570824930478,CUG
ENSG00000138311.18,ZNF365,20.1532606507285,CUG
ENSG00000163453.11,IGFBP7,20.1513787947457,CUG
ENSG00000144852.19,NR1I2,20.1458878586483,CUG
ENSG00000136997.21,MYC,-20.1163069785712,CDG
ENSG00000107731.12,UNC5B,20.1076943623432,CUG
ENSG00000141338.14,ABCA8,-20.0758536142953,CDG
ENSG00000104635.15,SLC39A14,-20.0314617186307,CDG
ENSG00000174951.11,FUT1,-19.9762868537424,CDG
ENSG00000147257.15,GPC3,-19.9631950185728,CDG
ENSG00000164574.16,GALNT10,19.9366004553932,CUG
ENSG00000110660.15,SLC35F2,19.9271088029052,CUG
ENSG00000171476.22,HOPX,19.9216041889254,CUG
ENSG00000187678.10,SPRY4,19.9164556125023,CUG
ENSG00000168143.9,FAM83B,19.9108487122953,CUG
ENSG00000132698.15,RAB25,19.8593929479908,CUG
ENSG00000154930.15,ACSS1,-19.7969473762595,CDG
ENSG00000111700.13,SLCO1B3,19.7840564523841,CUG
ENSG00000162599.17,NFIA,-19.7618891250113,CDG
ENSG00000137941.17,TTLL7,-19.752063266507,CDG
ENSG00000145623.13,OSMR,19.720246509352,CUG
ENSG00000115091.12,ACTR3,19.7197598449618,CUG
ENSG00000140682.19,TGFB1I1,19.7006251110372,CUG
ENSG00000120832.10,MTERF2,-19.6959874591336,CDG
ENSG00000175287.19,PHYHD1,-19.6800798987202,CDG
ENSG00000110492.15,MDK,19.6681010536928,CUG
ENSG00000108551.5,RASD1,-19.637248290496,CDG
ENSG00000175470.20,PPP2R2D,-19.6191069812776,CDG
ENSG00000154310.17,TNIK,19.5996669589002,CUG
ENSG00000009950.16,MLXIPL,-19.5776239504063,CDG
ENSG00000137960.6,GIPC2,-19.4909089888236,CDG
ENSG00000104447.13,TRPS1,19.4876135823867,CUG
ENSG00000102172.16,SMS,19.476652855182,CUG
ENSG00000172059.11,KLF11,-19.4613113429308,CDG
ENSG00000117399.14,CDC20,19.4302600381009,CUG
ENSG00000130159.14,ECSIT,-19.4215168679795,CDG
ENSG00000135617.4,PRADC1,-19.3560670562267,CDG
ENSG00000122729.19,ACO1,-19.3154618954013,CDG
ENSG00000203668.3,CHML,19.2922006966354,CUG
ENSG00000073792.16,IGF2BP2,19.2882251655863,CUG
ENSG00000075618.18,FSCN1,19.2766320314492,CUG
ENSG00000134757.5,DSG3,19.2443436705777,CUG
ENSG00000099282.10,TSPAN15,19.2136774605397,CUG
ENSG00000178607.16,ERN1,-19.1421418480914,CDG
ENSG00000204264.12,PSMB8,19.1196969509196,CUG
ENSG00000124766.7,SOX4,19.1181118726443,CUG
ENSG00000145819.18,ARHGAP26,19.1000933606661,CUG
ENSG00000146038.12,DCDC2,-19.0889092968428,CDG
ENSG00000120659.15,TNFSF11,19.0398647137187,CUG
ENSG00000091583.11,APOH,-19.0309617117147,CDG
ENSG00000117385.16,P3H1,19.022993240599,CUG
ENSG00000105854.13,PON2,19.01228727849,CUG
ENSG00000163636.11,PSMD6,-19.0046213486274,CDG
ENSG00000104112.9,SCG3,-19.0026178847413,CDG
ENSG00000065717.15,TLE2,-18.9578289359603,CDG
ENSG00000078967.13,UBE2D4,-18.9463131240253,CDG
ENSG00000169826.8,CSGALNACT2,18.9433260641392,CUG
ENSG00000112414.15,ADGRG6,18.920109778008,CUG
ENSG00000164684.13,ZNF704,-18.9099365249688,CDG
ENSG00000149218.5,ENDOD1,18.9065282808426,CUG
ENSG00000165775.18,FUNDC2,-18.8669862098084,CDG
ENSG00000152804.11,HHEX,-18.8616004563992,CDG
ENSG00000068615.19,REEP1,-18.838322663484,CDG
ENSG00000118596.12,SLC16A7,-18.8242804419385,CDG
ENSG00000164742.16,ADCY1,-18.8225168167987,CDG
ENSG00000134690.11,CDCA8,18.8193224117792,CUG
ENSG00000113231.14,PDE8B,-18.8112852225909,CDG
ENSG00000123843.13,C4BPB,18.7916808390015,CUG
ENSG00000158710.15,TAGLN2,18.779283435311,CUG
ENSG00000151623.15,NR3C2,-18.7688959757945,CDG
ENSG00000115415.20,STAT1,18.7655008614774,CUG
ENSG00000137440.5,FGFBP1,18.7594573088603,CUG
ENSG00000105926.16,MPP6,-18.6432293605147,CDG
ENSG00000115295.20,CLIP4,18.6315299205097,CUG
ENSG00000109083.14,IFT20,-18.6160358391441,CDG
ENSG00000168772.11,CXXC4,-18.6137561850534,CDG
ENSG00000063046.18,EIF4B,-18.6096638954513,CDG
ENSG00000152270.9,PDE3B,-18.5486118667093,CDG
ENSG00000172331.12,BPGM,18.5194299111823,CUG
ENSG00000084234.18,APLP2,18.504297872185,CUG
ENSG00000166546.14,BEAN1,18.4762378042674,CUG
ENSG00000099308.10,MAST3,-18.465394295436,CDG
ENSG00000017260.20,ATP2C1,18.4453269642946,CUG
ENSG00000176890.16,TYMS,18.4412142775257,CUG
ENSG00000166913.13,YWHAB,18.4404446553351,CUG
ENSG00000135823.14,STX6,18.4337194511904,CUG
ENSG00000147883.12,CDKN2B,18.4181576051122,CUG
ENSG00000005882.12,PDK2,-18.3757184480037,CDG
ENSG00000141449.15,GREB1L,18.3589989351084,CUG
ENSG00000124701.5,APOBEC2,-18.3534136940322,CDG
ENSG00000144554.12,FANCD2,18.3465174522313,CUG
ENSG00000133134.12,BEX2,-18.3464374169658,CDG
ENSG00000103150.7,MLYCD,-18.3281590924748,CDG
ENSG00000071073.13,MGAT4A,-18.2939974389746,CDG
ENSG00000198759.12,EGFL6,18.2779382696549,CUG
ENSG00000023445.16,BIRC3,18.2725489421489,CUG
ENSG00000198945.8,L3MBTL3,18.2527941173927,CUG
ENSG00000170190.16,SLC16A5,18.2519491453073,CUG
ENSG00000107957.16,SH3PXD2A,18.2417266270583,CUG
ENSG00000151725.12,CENPU,18.2359874357808,CUG
ENSG00000099622.14,CIRBP,-18.2149283749556,CDG
ENSG00000198729.5,PPP1R14C,18.2145042097193,CUG
ENSG00000147689.16,FAM83A,18.2074231061637,CUG
ENSG00000128791.12,TWSG1,18.2037429222911,CUG
ENSG00000135245.10,HILPDA,18.1982984452756,CUG
ENSG00000184363.10,PKP3,18.1632556636726,CUG
ENSG00000100526.20,CDKN3,18.1551199989154,CUG
