rank,gene_id,is_literature_curated
159,ENSG00000116062.17,True
160,ENSG00000124216.4,True
161,ENSG00000130675.15,True
162,ENSG00000204983.14,True
163,ENSG00000108821.14,True
164,ENSG00000234560.4,False
165,ENSG00000215545.1,False
166,ENSG00000118491.10,False
167,ENSG00000197123.9,False
168,ENSG00000155495.9,False
169,ENSG00000282815.1,False
170,ENSG00000253548.1,False
171,ENSG00000184735.7,False
172,ENSG00000133321.11,False
173,ENSG00000068985.5,False
174,ENSG00000166589.13,False
175,ENSG00000126233.2,False
176,ENSG00000173157.17,False
177,ENSG00000131059.12,False
178,ENSG00000168062.10,False
179,ENSG00000270765.6,False
180,ENSG00000046774.10,False
181,ENSG00000174564.13,False
182,ENSG00000176566.5,False
183,ENSG00000130303.13,False
184,ENSG00000048544.6,False
185,ENSG00000271447.6,False
186,ENSG00000130487.9,False
187,ENSG00000198826.11,False
188,ENSG00000119771.15,False
189,ENSG00000137819.14,False
190,ENSG00000134588.12,False
191,ENSG00000145681.11,False
192,ENSG00000274559.3,False
193,ENSG00000075188.9,False
194,ENSG00000135686.13,False
195,ENSG00000132341.12,False
196,ENSG00000136935.14,False
197,ENSG00000075643.6,False
198,ENSG00000177693.4,False
199,ENSG00000277277.3,False
200,ENSG00000168930.13,False
201,ENSG00000204979.8,False
202,ENSG00000197591.3,False
203,ENSG00000088782.5,False
204,ENSG00000240065.8,False
205,ENSG00000163202.5,False
206,ENSG00000176485.12,False
207,ENSG00000136878.14,False
208,ENSG00000174151.15,False
209,ENSG00000120509.11,False
210,ENSG00000173335.5,False
211,ENSG00000133106.15,False
212,ENSG00000268043.7,False
213,ENSG00000139211.7,False
214,ENSG00000172464.3,False
215,ENSG00000041357.16,False
216,ENSG00000100911.16,False
217,ENSG00000180787.6,False
218,ENSG00000108509.21,False
219,ENSG00000167656.5,False
220,ENSG00000122375.12,False
221,ENSG00000198105.15,False
222,ENSG00000156587.16,False
223,ENSG00000197172.10,False
224,ENSG00000128714.6,False
225,ENSG00000097007.19,False
226,ENSG00000070061.16,False
227,ENSG00000158825.6,False
228,ENSG00000125633.11,False
229,ENSG00000164532.11,False
230,ENSG00000134775.15,False
231,ENSG00000111700.13,False
232,ENSG00000181381.14,False
233,ENSG00000177303.10,False
234,ENSG00000154265.16,False
235,ENSG00000165949.12,False
236,ENSG00000171202.7,False
237,ENSG00000117501.14,False
238,ENSG00000050344.9,False
239,ENSG00000286102.1,False
240,ENSG00000087502.18,False
241,ENSG00000184752.13,False
242,ENSG00000010318.21,False
243,ENSG00000089127.14,False
244,ENSG00000258453.3,False
245,ENSG00000148411.8,False
246,ENSG00000165699.15,False
247,ENSG00000206075.14,False
248,ENSG00000189280.3,False
249,ENSG00000119283.15,False
250,ENSG00000180354.16,False
251,ENSG00000183691.6,False
252,ENSG00000135114.12,False
253,ENSG00000128944.13,False
254,ENSG00000267740.5,False
255,ENSG00000148396.18,False
256,ENSG00000137807.16,False
257,ENSG00000138778.13,False
258,ENSG00000149639.15,False
259,ENSG00000184677.18,False
260,ENSG00000140464.20,False
261,ENSG00000204264.12,False
262,ENSG00000092010.15,False
263,ENSG00000177476.3,False
264,ENSG00000108878.5,False
265,ENSG00000196260.5,False
266,ENSG00000104827.12,False
267,ENSG00000047056.16,False
268,ENSG00000186393.5,False
269,ENSG00000182718.18,False
270,ENSG00000184619.8,False
271,ENSG00000160408.15,False
272,ENSG00000162654.9,False
273,ENSG00000115221.12,False
274,ENSG00000064195.7,False
275,ENSG00000177576.12,False
276,ENSG00000166069.13,False
277,ENSG00000213030.5,False
278,ENSG00000141337.12,False
279,ENSG00000100307.13,False
280,ENSG00000198573.7,False
281,ENSG00000106829.20,False
282,ENSG00000137628.17,False
283,ENSG00000141258.13,False
284,ENSG00000102144.15,False
285,ENSG00000196781.16,False
286,ENSG00000145354.12,False
287,ENSG00000288674.1,False
288,ENSG00000108389.9,False
289,ENSG00000188910.8,False
290,ENSG00000141084.11,False
291,ENSG00000068079.8,False
292,ENSG00000196388.8,False
293,ENSG00000114686.9,False
294,ENSG00000119402.17,False
295,ENSG00000134452.20,False
296,ENSG00000119917.14,False
297,ENSG00000125848.10,False
298,ENSG00000268655.2,False
299,ENSG00000163914.5,False
300,ENSG00000074755.15,False
301,ENSG00000114423.23,False
302,ENSG00000134146.12,False
303,ENSG00000107021.16,False
304,ENSG00000174238.15,False
305,ENSG00000067225.18,False
306,ENSG00000184205.14,False
307,ENSG00000138594.14,False
308,ENSG00000204703.5,False
309,ENSG00000134321.12,False
310,ENSG00000147394.18,False
311,ENSG00000138496.16,False
312,ENSG00000204267.16,False
313,ENSG00000170632.14,False
314,ENSG00000126787.13,False
315,ENSG00000011426.11,False
316,ENSG00000134757.5,False
317,ENSG00000010030.14,False
318,ENSG00000146267.12,False
319,ENSG00000100425.18,False
320,ENSG00000215041.10,False
321,ENSG00000180043.11,False
322,ENSG00000283992.2,False
323,ENSG00000157456.8,False
324,ENSG00000136514.3,False
325,ENSG00000170100.14,False
326,ENSG00000056558.11,False
327,ENSG00000138777.20,False
328,ENSG00000125266.8,False
329,ENSG00000130517.14,False
330,ENSG00000205981.8,False
331,ENSG00000160785.13,False
332,ENSG00000132510.10,False
333,ENSG00000239306.5,False
334,ENSG00000160199.15,False
335,ENSG00000006451.8,False
336,ENSG00000166902.5,False
337,ENSG00000138182.15,False
338,ENSG00000134365.13,False
339,ENSG00000067334.14,False
340,ENSG00000206013.2,False
341,ENSG00000152127.9,False
342,ENSG00000198464.14,False
343,ENSG00000160201.12,False
344,ENSG00000226490.2,False
345,ENSG00000100526.20,False
346,ENSG00000076248.11,False
347,ENSG00000114790.13,False
348,ENSG00000104826.15,False
349,ENSG00000029153.14,False
350,ENSG00000203933.3,False
351,ENSG00000168131.4,False
352,ENSG00000005379.17,False
353,ENSG00000152102.18,False
354,ENSG00000189108.13,False
355,ENSG00000124251.11,False
356,ENSG00000173898.14,False
357,ENSG00000104818.15,False
358,ENSG00000149948.14,False
359,ENSG00000137812.20,False
360,ENSG00000164530.15,False
361,ENSG00000103769.10,False
362,ENSG00000143772.9,False
363,ENSG00000148343.18,False
364,ENSG00000213380.16,False
365,ENSG00000096093.16,False
366,ENSG00000173085.15,False
367,ENSG00000121579.13,False
368,ENSG00000133424.22,False
369,ENSG00000104312.8,False
370,ENSG00000116663.11,False
371,ENSG00000104848.1,False
372,ENSG00000152056.17,False
373,ENSG00000173698.18,False
374,ENSG00000064300.9,False
375,ENSG00000090889.12,False
376,ENSG00000188257.12,False
377,ENSG00000068024.17,False
378,ENSG00000183671.12,False
379,ENSG00000160932.11,False
380,ENSG00000030110.13,False
381,ENSG00000166432.15,False
382,ENSG00000145879.11,False
383,ENSG00000263264.2,False
384,ENSG00000162889.11,False
385,ENSG00000178971.16,False
386,ENSG00000147324.11,False
387,ENSG00000183840.7,False
388,ENSG00000213512.3,False
389,ENSG00000138642.15,False
390,ENSG00000104783.14,False
391,ENSG00000173418.12,False
392,ENSG00000188100.9,False
393,ENSG00000004487.17,False
394,ENSG00000102178.13,False
395,ENSG00000128313.2,False
396,ENSG00000187742.15,False
397,ENSG00000135318.12,False
398,ENSG00000135945.10,False
399,ENSG00000178904.19,False
400,ENSG00000068438.15,False
401,ENSG00000168356.13,False
402,ENSG00000137831.15,False
403,ENSG00000174469.23,False
404,ENSG00000157350.13,False
405,ENSG00000115107.20,False
406,ENSG00000112984.12,False
407,ENSG00000198843.13,False
408,ENSG00000196597.13,False
409,ENSG00000135709.12,False
410,ENSG00000198837.10,False
411,ENSG00000213719.8,False
412,ENSG00000129221.16,False
413,ENSG00000161653.11,False
414,ENSG00000169248.13,False
415,ENSG00000180626.10,False
416,ENSG00000189433.7,False
417,ENSG00000088325.16,False
418,ENSG00000121316.11,False
419,ENSG00000142794.19,False
420,ENSG00000111335.13,False
421,ENSG00000004455.17,False
422,ENSG00000124733.5,False
423,ENSG00000019485.13,False
424,ENSG00000119737.6,False
425,ENSG00000177150.13,False
426,ENSG00000114209.15,False
427,ENSG00000065717.15,False
428,ENSG00000196152.10,False
429,ENSG00000128713.14,False
430,ENSG00000165028.12,False
431,ENSG00000110660.15,False
432,ENSG00000122643.22,False
433,ENSG00000040275.17,False
434,ENSG00000145386.11,False
435,ENSG00000131149.19,False
436,ENSG00000186562.7,False
437,ENSG00000134882.16,False
438,ENSG00000125629.15,False
439,ENSG00000117399.14,False
440,ENSG00000104375.17,False
441,ENSG00000120088.15,False
442,ENSG00000077044.11,False
443,ENSG00000162645.13,False
444,ENSG00000128463.13,False
445,ENSG00000011275.19,False
446,ENSG00000278828.1,False
447,ENSG00000126883.17,False
448,ENSG00000101298.15,False
449,ENSG00000127952.17,False
450,ENSG00000121671.12,False
451,ENSG00000176095.12,False
452,ENSG00000143126.8,False
453,ENSG00000182117.6,False
454,ENSG00000161800.13,False
455,ENSG00000185966.4,False
456,ENSG00000146674.15,False
457,ENSG00000053438.11,False
458,ENSG00000154957.14,False
459,ENSG00000134769.21,False
460,ENSG00000124160.12,False
461,ENSG00000169288.18,False
462,ENSG00000133328.4,False
463,ENSG00000146005.4,False
464,ENSG00000134830.6,False
465,ENSG00000111181.12,False
466,ENSG00000100567.13,False
467,ENSG00000134326.11,False
468,ENSG00000175143.5,False
469,ENSG00000261949.6,False
470,ENSG00000154839.10,False
471,ENSG00000165527.7,False
472,ENSG00000144118.14,False
473,ENSG00000156970.13,False
474,ENSG00000145832.14,False
475,ENSG00000176555.1,False
476,ENSG00000221888.4,False
477,ENSG00000283594.1,False
478,ENSG00000189056.14,False
479,ENSG00000153933.10,False
480,ENSG00000196337.12,False
481,ENSG00000163157.15,False
482,ENSG00000185278.15,False
483,ENSG00000135480.16,False
484,ENSG00000140992.19,False
485,ENSG00000169507.9,False
486,ENSG00000137965.11,False
487,ENSG00000116991.11,False
488,ENSG00000138180.16,False
489,ENSG00000137845.15,False
490,ENSG00000172046.19,False
491,ENSG00000107282.8,False
492,ENSG00000110514.19,False
493,ENSG00000166359.11,False
494,ENSG00000138764.15,False
495,ENSG00000180708.6,False
496,ENSG00000241878.11,False
497,ENSG00000103150.7,False
498,ENSG00000188158.16,False
499,ENSG00000168078.10,False
500,ENSG00000196407.12,False
501,ENSG00000180198.16,False
502,ENSG00000185480.12,False
503,ENSG00000103111.15,False
504,ENSG00000188542.10,False
505,ENSG00000010319.7,False
506,ENSG00000065618.21,False
507,ENSG00000172379.21,False
508,ENSG00000189319.14,False
509,ENSG00000175600.16,False
510,ENSG00000157036.13,False
511,ENSG00000221867.9,False
512,ENSG00000163900.11,False
513,ENSG00000103978.16,False
514,ENSG00000205413.8,False
515,ENSG00000115415.20,False
516,ENSG00000196562.14,False
517,ENSG00000172534.14,False
518,ENSG00000112146.17,False
519,ENSG00000184900.16,False
520,ENSG00000065665.21,False
521,ENSG00000123297.20,False
522,ENSG00000129451.12,False
523,ENSG00000204296.11,False
524,ENSG00000002746.15,False
525,ENSG00000167676.4,False
526,ENSG00000144711.16,False
527,ENSG00000197054.12,False
528,ENSG00000135596.18,False
529,ENSG00000175787.17,False
530,ENSG00000146376.11,False
531,ENSG00000116030.17,False
532,ENSG00000188641.14,False
533,ENSG00000104147.9,False
534,ENSG00000100150.20,False
535,ENSG00000167395.10,False
536,ENSG00000116852.15,False
537,ENSG00000162627.17,False
538,ENSG00000107263.18,False
539,ENSG00000138814.17,False
540,ENSG00000189046.11,False
541,ENSG00000058056.9,False
542,ENSG00000261582.1,False
543,ENSG00000180329.14,False
544,ENSG00000175718.10,False
545,ENSG00000143434.16,False
546,ENSG00000161057.13,False
547,ENSG00000268916.6,False
548,ENSG00000172927.8,False
549,ENSG00000187758.8,False
550,ENSG00000276043.5,False
551,ENSG00000178252.18,False
552,ENSG00000242616.4,False
553,ENSG00000187608.10,False
554,ENSG00000197587.11,False
555,ENSG00000230626.4,False
556,ENSG00000151725.12,False
557,ENSG00000178343.5,False
558,ENSG00000126067.12,False
559,ENSG00000008710.20,False
560,ENSG00000106355.10,False
561,ENSG00000116141.17,False
562,ENSG00000158786.5,False
563,ENSG00000133111.4,False
564,ENSG00000173728.11,False
565,ENSG00000095637.22,False
566,ENSG00000285589.1,False
567,ENSG00000144182.17,False
568,ENSG00000153391.16,False
569,ENSG00000102158.20,False
570,ENSG00000166710.21,False
571,ENSG00000061794.13,False
572,ENSG00000257093.7,False
573,ENSG00000256892.2,False
574,ENSG00000125743.10,False
575,ENSG00000171552.14,False
576,ENSG00000092421.17,False
577,ENSG00000173156.7,False
578,ENSG00000137767.14,False
579,ENSG00000185885.16,False
580,ENSG00000189339.12,False
581,ENSG00000038358.15,False
582,ENSG00000108523.16,False
583,ENSG00000109270.13,False
584,ENSG00000148175.13,False
585,ENSG00000186471.13,False
586,ENSG00000127125.9,False
587,ENSG00000136689.19,False
588,ENSG00000274211.6,False
589,ENSG00000178538.10,False
590,ENSG00000185271.9,False
591,ENSG00000143393.16,False
592,ENSG00000169245.6,False
593,ENSG00000164176.13,False
594,ENSG00000186871.7,False
595,ENSG00000010322.16,False
596,ENSG00000177494.6,False
597,ENSG00000147183.10,False
598,ENSG00000220205.9,False
599,ENSG00000214655.11,False
600,ENSG00000203733.5,False
601,ENSG00000100342.21,False
602,ENSG00000108669.16,False
603,ENSG00000137103.20,False
604,ENSG00000140750.17,False
605,ENSG00000198087.7,False
606,ENSG00000112658.8,False
607,ENSG00000146670.10,False
608,ENSG00000165480.16,False
609,ENSG00000162545.6,False
610,ENSG00000130024.15,False
611,ENSG00000166135.14,False
612,ENSG00000198759.12,False
613,ENSG00000124260.12,False
614,ENSG00000178921.14,False
615,ENSG00000064102.15,False
616,ENSG00000078804.13,False
617,ENSG00000138772.13,False
618,ENSG00000120708.17,False
619,ENSG00000152291.14,False
620,ENSG00000053747.17,False
621,ENSG00000165359.16,False
622,ENSG00000148356.14,False
623,ENSG00000204569.10,False
624,ENSG00000005073.6,False
625,ENSG00000003756.17,False
626,ENSG00000177728.17,False
627,ENSG00000177613.9,False
628,ENSG00000145247.12,False
629,ENSG00000283268.1,False
630,ENSG00000169884.14,False
631,ENSG00000173226.17,False
632,ENSG00000196814.15,False
633,ENSG00000156831.8,False
634,ENSG00000185515.15,False
635,ENSG00000127954.13,False
636,ENSG00000174607.11,False
637,ENSG00000198356.12,False
638,ENSG00000167580.8,False
639,ENSG00000169139.12,False
640,ENSG00000102309.15,False
641,ENSG00000198498.10,False
642,ENSG00000178795.9,False
643,ENSG00000161654.10,False
644,ENSG00000111229.16,False
645,ENSG00000109674.4,False
646,ENSG00000173926.6,False
647,ENSG00000186007.10,False
648,ENSG00000135424.18,False
649,ENSG00000137834.15,False
650,ENSG00000160131.13,False
651,ENSG00000181220.17,False
652,ENSG00000164185.6,False
653,ENSG00000181924.7,False
654,ENSG00000104979.9,False
655,ENSG00000172530.20,False
656,ENSG00000136518.17,False
657,ENSG00000188770.10,False
658,ENSG00000083937.10,False
659,ENSG00000187942.12,False
660,ENSG00000164109.14,False
661,ENSG00000137337.15,False
662,ENSG00000158373.8,False
663,ENSG00000179083.6,False
664,ENSG00000229972.8,False
665,ENSG00000123584.7,False
666,ENSG00000151491.14,False
667,ENSG00000187824.9,False
668,ENSG00000110871.15,False
669,ENSG00000166200.15,False
670,ENSG00000125870.11,False
671,ENSG00000116120.11,False
672,ENSG00000086598.11,False
673,ENSG00000119922.10,False
674,ENSG00000082515.18,False
675,ENSG00000111331.13,False
676,ENSG00000112742.10,False
677,ENSG00000099725.14,False
678,ENSG00000186111.10,False
679,ENSG00000221995.5,False
680,ENSG00000180992.7,False
681,ENSG00000074356.17,False
682,ENSG00000189052.7,False
683,ENSG00000131323.16,False
684,ENSG00000102098.19,False
685,ENSG00000180263.14,False
686,ENSG00000116353.16,False
687,ENSG00000257046.5,False
688,ENSG00000134153.10,False
689,ENSG00000169679.15,False
690,ENSG00000101191.17,False
691,ENSG00000062598.18,False
692,ENSG00000121454.6,False
693,ENSG00000145362.20,False
694,ENSG00000239704.11,False
695,ENSG00000106615.10,False
696,ENSG00000170214.5,False
697,ENSG00000123609.11,False
698,ENSG00000131620.17,False
699,ENSG00000177465.4,False
700,ENSG00000166171.13,False
701,ENSG00000197901.12,False
702,ENSG00000187837.4,False
703,ENSG00000183762.13,False
704,ENSG00000127824.14,False
705,ENSG00000143106.13,False
706,ENSG00000173113.7,False
707,ENSG00000164048.14,False
708,ENSG00000171161.13,False
709,ENSG00000135929.9,False
710,ENSG00000024526.17,False
711,ENSG00000154620.6,False
712,ENSG00000166822.13,False
713,ENSG00000163840.10,False
714,ENSG00000144034.16,False
715,ENSG00000163687.14,False
716,ENSG00000122565.19,False
717,ENSG00000099203.7,False
718,ENSG00000164024.12,False
719,ENSG00000087157.19,False
720,ENSG00000185104.20,False
721,ENSG00000185973.12,False
722,ENSG00000113068.10,False
723,ENSG00000144791.10,False
724,ENSG00000179271.3,False
725,ENSG00000021355.13,False
726,ENSG00000266173.7,False
727,ENSG00000183638.6,False
728,ENSG00000109452.12,False
729,ENSG00000145335.17,False
730,ENSG00000078699.22,False
731,ENSG00000156304.15,False
732,ENSG00000157017.16,False
733,ENSG00000157870.17,False
734,ENSG00000120539.15,False
735,ENSG00000198673.10,False
736,ENSG00000166143.10,False
737,ENSG00000067646.12,False
738,ENSG00000101938.15,False
739,ENSG00000164619.10,False
740,ENSG00000182552.15,False
741,ENSG00000181143.15,False
742,ENSG00000173578.8,False
743,ENSG00000168079.17,False
744,ENSG00000078487.17,False
745,ENSG00000173237.4,False
746,ENSG00000154305.18,False
747,ENSG00000074410.14,False
748,ENSG00000065882.16,False
749,ENSG00000065518.8,False
750,ENSG00000155827.12,False
751,ENSG00000162961.14,False
752,ENSG00000171310.11,False
753,ENSG00000187068.3,False
754,ENSG00000120616.16,False
755,ENSG00000258388.7,False
756,ENSG00000183207.14,False
757,ENSG00000170027.7,False
758,ENSG00000187475.6,False
759,ENSG00000095397.16,False
760,ENSG00000152804.11,False
761,ENSG00000102595.20,False
762,ENSG00000160445.11,False
763,ENSG00000198911.12,False
764,ENSG00000126752.8,False
765,ENSG00000121858.11,False
766,ENSG00000213920.9,False
767,ENSG00000169045.17,False
768,ENSG00000132694.19,False
769,ENSG00000175137.11,False
770,ENSG00000114125.14,False
771,ENSG00000082781.12,False
772,ENSG00000188373.5,False
773,ENSG00000113356.13,False
774,ENSG00000167565.13,False
775,ENSG00000075223.14,False
776,ENSG00000100422.14,False
777,ENSG00000159593.15,False
778,ENSG00000130723.21,False
779,ENSG00000167653.5,False
780,ENSG00000164032.12,False
781,ENSG00000178217.14,False
782,ENSG00000126500.3,False
783,ENSG00000170677.6,False
784,ENSG00000149571.12,False
785,ENSG00000166592.12,False
786,ENSG00000186297.12,False
787,ENSG00000285938.1,False
788,ENSG00000033122.21,False
789,ENSG00000117877.11,False
790,ENSG00000213903.9,False
791,ENSG00000148297.16,False
792,ENSG00000136169.16,False
793,ENSG00000198121.13,False
794,ENSG00000280670.3,False
795,ENSG00000124181.14,False
796,ENSG00000090487.11,False
797,ENSG00000062038.14,False
798,ENSG00000114982.19,False
799,ENSG00000119397.17,False
800,ENSG00000120833.14,False
801,ENSG00000173214.7,False
802,ENSG00000122958.15,False
803,ENSG00000119866.22,False
804,ENSG00000133460.19,False
805,ENSG00000150316.12,False
806,ENSG00000141503.17,False
807,ENSG00000137876.11,False
808,ENSG00000165474.8,False
809,ENSG00000109805.10,False
810,ENSG00000070778.13,False
811,ENSG00000153446.16,False
812,ENSG00000142273.13,False
813,ENSG00000100060.18,False
814,ENSG00000168026.18,False
815,ENSG00000165943.5,False
816,ENSG00000053702.15,False
817,ENSG00000232196.4,False
818,ENSG00000121577.14,False
819,ENSG00000196363.9,False
820,ENSG00000129245.12,False
821,ENSG00000007545.16,False
822,ENSG00000066248.15,False
823,ENSG00000137947.12,False
824,ENSG00000112584.14,False
825,ENSG00000158092.7,False
826,ENSG00000042493.16,False
827,ENSG00000178826.11,False
828,ENSG00000115998.8,False
829,ENSG00000285231.1,False
830,ENSG00000285329.1,False
831,ENSG00000127578.7,False
832,ENSG00000232030.3,False
833,ENSG00000142230.13,False
834,ENSG00000176678.6,False
835,ENSG00000157617.17,False
836,ENSG00000276430.3,False
837,ENSG00000057019.16,False
838,ENSG00000176248.9,False
839,ENSG00000161714.12,False
840,ENSG00000181092.10,False
841,ENSG00000129187.14,False
842,ENSG00000109063.15,False
843,ENSG00000162852.14,False
844,ENSG00000131269.19,False
845,ENSG00000118363.12,False
846,ENSG00000285010.1,False
847,ENSG00000254536.2,False
848,ENSG00000185745.10,False
849,ENSG00000172671.20,False
850,ENSG00000168477.19,False
851,ENSG00000164120.14,False
852,ENSG00000132963.8,False
853,ENSG00000197345.13,False
854,ENSG00000073417.15,False
855,ENSG00000124818.15,False
856,ENSG00000197238.5,False
857,ENSG00000124635.9,False
858,ENSG00000013588.9,False
859,ENSG00000169469.9,False
860,ENSG00000182901.17,False
861,ENSG00000159433.12,False
862,ENSG00000241973.11,False
863,ENSG00000160584.16,False
864,ENSG00000165819.12,False
865,ENSG00000172954.14,False
866,ENSG00000214290.8,False
867,ENSG00000275023.5,False
868,ENSG00000204421.3,False
869,ENSG00000179456.10,False
870,ENSG00000285077.2,False
871,ENSG00000139725.8,False
872,ENSG00000164080.13,False
873,ENSG00000129559.13,False
874,ENSG00000134470.21,False
875,ENSG00000004139.14,False
876,ENSG00000147689.16,False
877,ENSG00000158717.11,False
878,ENSG00000126953.8,False
879,ENSG00000155085.15,False
880,ENSG00000090776.6,False
881,ENSG00000075240.17,False
882,ENSG00000100276.10,False
883,ENSG00000117228.10,False
884,ENSG00000157693.15,False
885,ENSG00000163283.7,False
886,ENSG00000115977.20,False
887,ENSG00000189064.8,False
888,ENSG00000128710.6,False
889,ENSG00000100628.12,False
890,ENSG00000173674.11,False
891,ENSG00000187607.16,False
892,ENSG00000152672.8,False
893,ENSG00000143355.16,False
894,ENSG00000237440.9,False
895,ENSG00000116863.11,False
896,ENSG00000163964.17,False
897,ENSG00000189057.11,False
898,ENSG00000103642.12,False
899,ENSG00000177409.12,False
900,ENSG00000125815.9,False
901,ENSG00000040199.18,False
902,ENSG00000109534.17,False
903,ENSG00000105662.16,False
904,ENSG00000010810.17,False
905,ENSG00000180104.16,False
906,ENSG00000167098.12,False
907,ENSG00000141404.17,False
908,ENSG00000171403.10,False
909,ENSG00000054938.16,False
910,ENSG00000196262.15,False
911,ENSG00000101311.16,False
912,ENSG00000140691.18,False
913,ENSG00000165275.10,False
914,ENSG00000183020.14,False
915,ENSG00000143013.13,False
916,ENSG00000196639.7,False
917,ENSG00000171396.12,False
918,ENSG00000166451.13,False
919,ENSG00000137959.16,False
920,ENSG00000139726.11,False
921,ENSG00000228672.4,False
922,ENSG00000112232.10,False
923,ENSG00000198205.6,False
924,ENSG00000171962.18,False
925,ENSG00000053372.5,False
926,ENSG00000114374.13,False
927,ENSG00000164366.4,False
928,ENSG00000119772.17,False
929,ENSG00000205330.4,False
930,ENSG00000131264.3,False
931,ENSG00000139190.17,False
