rank,gene_id
91,ENSG00000163017.14
92,ENSG00000117322.18
93,ENSG00000170323.9
94,ENSG00000142623.11
95,ENSG00000197353.4
96,ENSG00000233041.8
97,ENSG00000164756.12
98,ENSG00000170373.8
99,ENSG00000114204.15
100,ENSG00000139055.7
101,ENSG00000073737.17
102,ENSG00000102109.9
103,ENSG00000171560.16
104,ENSG00000162896.6
105,ENSG00000140274.14
106,ENSG00000105369.10
107,ENSG00000167755.15
108,ENSG00000163209.15
109,ENSG00000152254.11
110,ENSG00000162344.4
111,ENSG00000124102.5
112,ENSG00000161055.4
113,ENSG00000133169.6
114,ENSG00000079112.10
115,ENSG00000080493.18
116,ENSG00000163631.17
117,ENSG00000263639.7
118,ENSG00000140279.13
119,ENSG00000016490.16
120,ENSG00000001626.16
121,ENSG00000198074.10
122,ENSG00000102854.16
123,ENSG00000112936.19
124,ENSG00000168955.4
125,ENSG00000134827.8
126,ENSG00000065618.21
127,ENSG00000173432.12
128,ENSG00000171557.17
129,ENSG00000149043.16
130,ENSG00000039537.14
131,ENSG00000010438.17
132,ENSG00000169903.7
133,ENSG00000161798.7
134,ENSG00000198643.7
135,ENSG00000196620.10
136,ENSG00000243709.1
137,ENSG00000086548.9
138,ENSG00000125999.11
139,ENSG00000125144.14
140,ENSG00000198788.9
141,ENSG00000164825.4
142,ENSG00000130598.16
143,ENSG00000170099.6
144,ENSG00000095981.11
145,ENSG00000117983.17
146,ENSG00000124232.11
147,ENSG00000163993.7
148,ENSG00000123838.11
149,ENSG00000198203.10
150,ENSG00000114638.8
151,ENSG00000188488.14
152,ENSG00000156738.18
153,ENSG00000132821.12
154,ENSG00000104112.9
155,ENSG00000275385.2
156,ENSG00000248144.6
157,ENSG00000166922.8
158,ENSG00000019169.10
159,ENSG00000213088.12
160,ENSG00000085741.13
161,ENSG00000131746.13
162,ENSG00000128218.8
163,ENSG00000136872.20
164,ENSG00000143320.9
165,ENSG00000171747.9
166,ENSG00000060718.22
167,ENSG00000090382.7
168,ENSG00000147689.16
169,ENSG00000067048.17
170,ENSG00000118785.14
171,ENSG00000171401.15
172,ENSG00000174564.13
173,ENSG00000163499.12
174,ENSG00000135773.13
175,ENSG00000244734.4
176,ENSG00000165376.11
177,ENSG00000169876.14
178,ENSG00000131771.14
179,ENSG00000134873.10
180,ENSG00000137440.5
181,ENSG00000107984.10
182,ENSG00000125740.14
183,ENSG00000095932.7
184,ENSG00000178934.5
185,ENSG00000165215.6
186,ENSG00000171951.5
187,ENSG00000196188.12
188,ENSG00000142484.7
189,ENSG00000138755.6
190,ENSG00000167600.14
191,ENSG00000007038.11
192,ENSG00000099953.10
193,ENSG00000169583.13
194,ENSG00000243955.6
195,ENSG00000148702.15
196,ENSG00000185479.6
197,ENSG00000166825.15
198,ENSG00000108244.17
199,ENSG00000125851.10
200,ENSG00000105048.17
201,ENSG00000196260.5
202,ENSG00000100079.7
203,ENSG00000112299.8
204,ENSG00000147889.18
205,ENSG00000133392.18
206,ENSG00000115009.13
207,ENSG00000158825.6
208,ENSG00000180535.4
209,ENSG00000188293.6
210,ENSG00000124701.5
211,ENSG00000169245.6
212,ENSG00000104760.17
213,ENSG00000130513.6
214,ENSG00000134757.5
215,ENSG00000124875.10
216,ENSG00000080293.10
217,ENSG00000237541.4
218,ENSG00000083782.8
219,ENSG00000173467.9
220,ENSG00000204542.3
221,ENSG00000204140.10
222,ENSG00000057149.16
223,ENSG00000135220.11
224,ENSG00000163586.10
225,ENSG00000133636.11
226,ENSG00000167772.12
227,ENSG00000138207.14
228,ENSG00000275395.6
229,ENSG00000129451.12
230,ENSG00000244067.3
231,ENSG00000229314.5
232,ENSG00000019102.12
233,ENSG00000148346.12
234,ENSG00000173267.14
235,ENSG00000167676.4
236,ENSG00000172137.19
237,ENSG00000178473.7
238,ENSG00000164530.15
239,ENSG00000158014.15
240,ENSG00000176153.12
241,ENSG00000105707.14
242,ENSG00000196091.15
243,ENSG00000268104.3
244,ENSG00000111701.7
245,ENSG00000214814.7
246,ENSG00000006071.15
247,ENSG00000145642.12
248,ENSG00000130487.9
249,ENSG00000243566.7
250,ENSG00000124939.6
