rank,gene_id
91,ENSG00000163017.14
92,ENSG00000117322.18
93,ENSG00000170323.9
94,ENSG00000142623.11
95,ENSG00000197353.4
96,ENSG00000233041.8
97,ENSG00000164756.12
98,ENSG00000170373.8
99,ENSG00000114204.15
100,ENSG00000139055.7
101,ENSG00000073737.17
102,ENSG00000102109.9
103,ENSG00000171560.16
104,ENSG00000162896.6
105,ENSG00000140274.14
106,ENSG00000105369.10
107,ENSG00000167755.15
108,ENSG00000163209.15
109,ENSG00000152254.11
110,ENSG00000162344.4
111,ENSG00000124102.5
112,ENSG00000161055.4
113,ENSG00000133169.6
114,ENSG00000079112.10
115,ENSG00000080493.18
116,ENSG00000163631.17
117,ENSG00000263639.7
118,ENSG00000140279.13
119,ENSG00000016490.16
120,ENSG00000001626.16
121,ENSG00000198074.10
122,ENSG00000102854.16
123,ENSG00000112936.19
124,ENSG00000168955.4
125,ENSG00000134827.8
126,ENSG00000065618.21
127,ENSG00000173432.12
128,ENSG00000171557.17
129,ENSG00000149043.16
130,ENSG00000039537.14
131,ENSG00000010438.17
132,ENSG00000169903.7
133,ENSG00000161798.7
134,ENSG00000198643.7
135,ENSG00000196620.10
136,ENSG00000243709.1
137,ENSG00000086548.9
138,ENSG00000125999.11
139,ENSG00000125144.14
140,ENSG00000198788.9
141,ENSG00000164825.4
142,ENSG00000130598.16
143,ENSG00000170099.6
144,ENSG00000095981.11
145,ENSG00000117983.17
146,ENSG00000124232.11
147,ENSG00000163993.7
148,ENSG00000123838.11
149,ENSG00000198203.10
150,ENSG00000114638.8
151,ENSG00000188488.14
152,ENSG00000156738.18
153,ENSG00000132821.12
154,ENSG00000104112.9
155,ENSG00000275385.2
156,ENSG00000248144.6
157,ENSG00000166922.8
158,ENSG00000019169.10
159,ENSG00000213088.12
160,ENSG00000085741.13
161,ENSG00000131746.13
162,ENSG00000128218.8
163,ENSG00000136872.20
164,ENSG00000143320.9
165,ENSG00000171747.9
166,ENSG00000060718.22
167,ENSG00000090382.7
168,ENSG00000147689.16
169,ENSG00000067048.17
170,ENSG00000118785.14
171,ENSG00000171401.15
172,ENSG00000174564.13
173,ENSG00000163499.12
174,ENSG00000135773.13
175,ENSG00000244734.4
176,ENSG00000165376.11
177,ENSG00000169876.14
178,ENSG00000131771.14
179,ENSG00000134873.10
180,ENSG00000137440.5
181,ENSG00000107984.10
182,ENSG00000125740.14
183,ENSG00000095932.7
184,ENSG00000178934.5
185,ENSG00000165215.6
186,ENSG00000171951.5
187,ENSG00000196188.12
188,ENSG00000142484.7
189,ENSG00000138755.6
190,ENSG00000167600.14
191,ENSG00000007038.11
192,ENSG00000099953.10
193,ENSG00000169583.13
194,ENSG00000243955.6
195,ENSG00000148702.15
196,ENSG00000185479.6
197,ENSG00000166825.15
198,ENSG00000108244.17
199,ENSG00000125851.10
200,ENSG00000105048.17
201,ENSG00000196260.5
202,ENSG00000100079.7
203,ENSG00000112299.8
204,ENSG00000147889.18
205,ENSG00000133392.18
206,ENSG00000115009.13
207,ENSG00000158825.6
208,ENSG00000180535.4
209,ENSG00000188293.6
210,ENSG00000124701.5
211,ENSG00000169245.6
212,ENSG00000104760.17
213,ENSG00000130513.6
214,ENSG00000134757.5
215,ENSG00000124875.10
216,ENSG00000080293.10
217,ENSG00000237541.4
218,ENSG00000083782.8
219,ENSG00000173467.9
220,ENSG00000204542.3
221,ENSG00000204140.10
222,ENSG00000057149.16
223,ENSG00000135220.11
224,ENSG00000163586.10
225,ENSG00000133636.11
226,ENSG00000167772.12
227,ENSG00000138207.14
228,ENSG00000275395.6
229,ENSG00000129451.12
230,ENSG00000244067.3
231,ENSG00000229314.5
232,ENSG00000019102.12
233,ENSG00000148346.12
234,ENSG00000173267.14
235,ENSG00000167676.4
236,ENSG00000172137.19
237,ENSG00000178473.7
238,ENSG00000164530.15
239,ENSG00000158014.15
240,ENSG00000176153.12
241,ENSG00000105707.14
242,ENSG00000196091.15
243,ENSG00000268104.3
244,ENSG00000111701.7
245,ENSG00000214814.7
246,ENSG00000006071.15
247,ENSG00000145642.12
248,ENSG00000130487.9
249,ENSG00000243566.7
250,ENSG00000124939.6
251,ENSG00000139540.12
252,ENSG00000160862.13
253,ENSG00000116299.17
254,ENSG00000171766.17
255,ENSG00000115590.14
256,ENSG00000106178.7
257,ENSG00000101938.15
258,ENSG00000105825.14
259,ENSG00000189280.3
260,ENSG00000118137.10
261,ENSG00000109072.14
262,ENSG00000163501.7
263,ENSG00000110195.14
264,ENSG00000164761.9
265,ENSG00000100665.12
266,ENSG00000198488.10
267,ENSG00000108551.5
268,ENSG00000074276.10
269,ENSG00000130176.8
270,ENSG00000173702.7
271,ENSG00000158874.11
272,ENSG00000174502.19
273,ENSG00000101443.18
274,ENSG00000137699.17
275,ENSG00000054356.14
276,ENSG00000138615.6
277,ENSG00000073756.12
278,ENSG00000169894.18
279,ENSG00000104267.10
280,ENSG00000186340.16
281,ENSG00000145824.13
282,ENSG00000099834.19
283,ENSG00000102970.11
284,ENSG00000171234.14
285,ENSG00000198848.13
286,ENSG00000166535.20
287,ENSG00000180745.5
288,ENSG00000047457.14
289,ENSG00000109255.11
290,ENSG00000017483.15
291,ENSG00000173597.9
292,ENSG00000166143.10
293,ENSG00000203697.12
294,ENSG00000104918.8
295,ENSG00000153822.14
296,ENSG00000170369.4
297,ENSG00000188505.5
298,ENSG00000188536.13
299,ENSG00000173237.4
300,ENSG00000022556.16
301,ENSG00000187608.10
302,ENSG00000196154.12
303,ENSG00000133328.4
304,ENSG00000070526.15
305,ENSG00000100721.11
306,ENSG00000164816.8
307,ENSG00000113296.14
308,ENSG00000136155.17
309,ENSG00000157765.13
310,ENSG00000198502.6
311,ENSG00000179674.4
312,ENSG00000187258.14
313,ENSG00000130203.10
314,ENSG00000102243.13
315,ENSG00000204866.8
316,ENSG00000124713.6
317,ENSG00000126353.3
318,ENSG00000126709.15
319,ENSG00000104537.17
320,ENSG00000146469.13
321,ENSG00000157551.19
322,ENSG00000123689.6
323,ENSG00000227507.3
324,ENSG00000162482.5
325,ENSG00000135480.16
326,ENSG00000188175.10
327,ENSG00000134184.13
328,ENSG00000129654.8
329,ENSG00000182253.15
330,ENSG00000091583.11
331,ENSG00000145287.11
332,ENSG00000162992.4
333,ENSG00000101188.5
334,ENSG00000122133.17
335,ENSG00000154764.6
336,ENSG00000205362.11
337,ENSG00000118017.4
338,ENSG00000124664.11
339,ENSG00000131203.13
340,ENSG00000170476.16
341,ENSG00000104332.12
342,ENSG00000104827.12
343,ENSG00000172061.9
344,ENSG00000243449.6
345,ENSG00000123500.10
346,ENSG00000166923.12
347,ENSG00000102802.10
348,ENSG00000064300.9
349,ENSG00000106809.11
350,ENSG00000110244.7
351,ENSG00000186007.10
352,ENSG00000163220.11
353,ENSG00000204616.11
354,ENSG00000142102.16
355,ENSG00000140297.13
356,ENSG00000101210.13
357,ENSG00000197766.8
358,ENSG00000185559.16
359,ENSG00000188404.10
360,ENSG00000012817.16
361,ENSG00000106541.12
362,ENSG00000127324.9
363,ENSG00000130208.9
364,ENSG00000114270.17
365,ENSG00000075461.6
366,ENSG00000167757.14
367,ENSG00000166819.12
368,ENSG00000163121.10
369,ENSG00000164308.17
370,ENSG00000101197.13
371,ENSG00000172927.8
372,ENSG00000149735.7
373,ENSG00000183128.7
374,ENSG00000124107.5
375,ENSG00000169429.11
376,ENSG00000120885.22
377,ENSG00000114771.14
378,ENSG00000113303.12
379,ENSG00000115414.21
380,ENSG00000137673.9
381,ENSG00000015413.9
382,ENSG00000128564.7
383,ENSG00000196616.14
384,ENSG00000184502.4
385,ENSG00000187288.12
386,ENSG00000166866.13
387,ENSG00000163661.4
388,ENSG00000002726.21
389,ENSG00000124212.6
390,ENSG00000145113.22
391,ENSG00000173110.8
392,ENSG00000100170.10
393,ENSG00000169994.18
394,ENSG00000140835.10
395,ENSG00000069764.10
396,ENSG00000086619.14
397,ENSG00000198842.10
398,ENSG00000117394.24
399,ENSG00000146678.10
400,ENSG00000162078.11
401,ENSG00000175426.11
402,ENSG00000181092.10
403,ENSG00000265190.7
404,ENSG00000177494.6
405,ENSG00000148344.11
406,ENSG00000133110.15
407,ENSG00000162894.12
408,ENSG00000145920.15
409,ENSG00000109205.16
410,ENSG00000064787.13
411,ENSG00000159248.5
412,ENSG00000127831.11
413,ENSG00000166592.12
414,ENSG00000166126.11
415,ENSG00000177455.15
416,ENSG00000183844.17
417,ENSG00000173391.9
418,ENSG00000196436.8
419,ENSG00000204019.5
420,ENSG00000148677.7
421,ENSG00000177459.11
422,ENSG00000105664.11
423,ENSG00000205922.5
424,ENSG00000188338.15
425,ENSG00000133063.16
426,ENSG00000180818.5
427,ENSG00000163975.12
428,ENSG00000054938.16
429,ENSG00000169605.7
430,ENSG00000081277.13
431,ENSG00000189292.16
432,ENSG00000128298.17
433,ENSG00000107742.13
434,ENSG00000131910.5
435,ENSG00000120738.8
436,ENSG00000163739.5
437,ENSG00000262406.3
438,ENSG00000106366.9
439,ENSG00000133048.13
440,ENSG00000168685.15
441,ENSG00000176387.7
442,ENSG00000109321.11
443,ENSG00000260314.3
444,ENSG00000135925.9
445,ENSG00000165949.12
446,ENSG00000198758.11
447,ENSG00000107562.16
448,ENSG00000015520.15
449,ENSG00000205426.10
450,ENSG00000111799.21
451,ENSG00000181374.8
452,ENSG00000081041.9
453,ENSG00000100985.7
454,ENSG00000130720.13
455,ENSG00000114113.6
456,ENSG00000112761.21
457,ENSG00000198734.12
458,ENSG00000164120.14
459,ENSG00000179344.16
460,ENSG00000188833.10
461,ENSG00000123358.20
462,ENSG00000185499.16
463,ENSG00000166670.10
464,ENSG00000135744.8
465,ENSG00000105290.13
466,ENSG00000124466.9
467,ENSG00000170477.13
468,ENSG00000188959.9
469,ENSG00000185745.10
470,ENSG00000205364.4
471,ENSG00000164694.17
472,ENSG00000170608.3
473,ENSG00000136883.14
474,ENSG00000148926.10
475,ENSG00000104921.15
476,ENSG00000198732.11
477,ENSG00000165125.22
478,ENSG00000129521.15
479,ENSG00000101441.4
480,ENSG00000169248.13
481,ENSG00000120708.17
482,ENSG00000106258.15
483,ENSG00000167286.10
484,ENSG00000166959.8
485,ENSG00000069011.16
486,ENSG00000104368.19
487,ENSG00000104140.7
488,ENSG00000007312.13
489,ENSG00000132911.5
490,ENSG00000165272.16
491,ENSG00000128591.16
492,ENSG00000108691.9
493,ENSG00000177575.13
494,ENSG00000142677.4
495,ENSG00000155066.16
496,ENSG00000105141.6
497,ENSG00000198910.14
498,ENSG00000169442.9
499,ENSG00000180447.7
500,ENSG00000019505.8
501,ENSG00000166415.15
502,ENSG00000114378.17
503,ENSG00000206075.14
504,ENSG00000113722.17
505,ENSG00000163751.4
506,ENSG00000122861.16
507,ENSG00000108602.18
508,ENSG00000099617.4
509,ENSG00000081237.20
510,ENSG00000198692.10
511,ENSG00000087495.17
512,ENSG00000170498.9
513,ENSG00000189325.7
514,ENSG00000106236.4
515,ENSG00000110245.12
516,ENSG00000137959.16
517,ENSG00000203747.12
518,ENSG00000181649.8
519,ENSG00000198851.10
520,ENSG00000136059.14
521,ENSG00000088992.18
522,ENSG00000187955.12
523,ENSG00000205358.4
524,ENSG00000167588.13
525,ENSG00000197249.14
526,ENSG00000187094.12
527,ENSG00000134398.15
528,ENSG00000242515.5
529,ENSG00000178882.15
530,ENSG00000041982.16
531,ENSG00000180061.10
532,ENSG00000183036.11
533,ENSG00000012124.17
534,ENSG00000159958.7
535,ENSG00000108352.13
536,ENSG00000004799.8
537,ENSG00000189058.9
538,ENSG00000134258.17
539,ENSG00000149968.12
540,ENSG00000189334.9
541,ENSG00000125820.6
542,ENSG00000143196.5
543,ENSG00000145423.5
544,ENSG00000105509.11
545,ENSG00000115221.12
546,ENSG00000271447.6
547,ENSG00000114455.13
548,ENSG00000175592.9
549,ENSG00000135447.17
550,ENSG00000068078.20
551,ENSG00000019186.10
552,ENSG00000011347.10
553,ENSG00000110375.3
554,ENSG00000204531.20
555,ENSG00000187837.4
556,ENSG00000173369.17
557,ENSG00000169508.7
558,ENSG00000004776.13
559,ENSG00000137801.11
560,ENSG00000111319.13
561,ENSG00000185905.4
562,ENSG00000013588.9
563,ENSG00000138100.14
564,ENSG00000176919.13
565,ENSG00000178821.13
566,ENSG00000074410.14
567,ENSG00000078596.11
568,ENSG00000021826.17
569,ENSG00000204936.10
570,ENSG00000175538.11
571,ENSG00000172403.11
572,ENSG00000197614.11
573,ENSG00000058085.15
574,ENSG00000007216.15
575,ENSG00000196735.13
576,ENSG00000108821.14
577,ENSG00000147804.10
578,ENSG00000124491.16
579,ENSG00000143546.10
580,ENSG00000158373.8
581,ENSG00000168903.9
582,ENSG00000104435.14
583,ENSG00000197253.13
584,ENSG00000151715.8
585,ENSG00000106483.12
586,ENSG00000142871.18
587,ENSG00000204632.11
588,ENSG00000147041.12
589,ENSG00000167741.11
590,ENSG00000125730.17
591,ENSG00000144852.19
592,ENSG00000116661.11
593,ENSG00000143167.12
594,ENSG00000103888.17
595,ENSG00000205076.4
596,ENSG00000184530.9
597,ENSG00000213030.5
598,ENSG00000257743.8
599,ENSG00000112303.14
600,ENSG00000116824.5
601,ENSG00000170231.16
602,ENSG00000136167.15
603,ENSG00000107954.10
604,ENSG00000176678.6
605,ENSG00000187867.10
606,ENSG00000155659.15
607,ENSG00000131037.15
608,ENSG00000136698.10
609,ENSG00000132185.18
610,ENSG00000108242.13
611,ENSG00000137809.17
612,ENSG00000231389.7
613,ENSG00000073067.14
614,ENSG00000271503.6
615,ENSG00000167996.16
616,ENSG00000165457.14
617,ENSG00000135114.12
618,ENSG00000163283.7
619,ENSG00000168542.16
620,ENSG00000205795.4
621,ENSG00000170786.12
622,ENSG00000240583.13
623,ENSG00000167779.9
624,ENSG00000143369.15
625,ENSG00000090402.8
626,ENSG00000118849.10
627,ENSG00000109472.14
628,ENSG00000166482.12
629,ENSG00000136244.12
630,ENSG00000129455.15
631,ENSG00000110848.8
632,ENSG00000124205.18
633,ENSG00000007062.12
634,ENSG00000062038.14
635,ENSG00000114115.10
636,ENSG00000164326.5
637,ENSG00000197629.6
638,ENSG00000278828.1
639,ENSG00000138109.11
640,ENSG00000112818.10
641,ENSG00000104371.5
642,ENSG00000188747.8
643,ENSG00000205502.4
644,ENSG00000132031.13
645,ENSG00000167754.13
646,ENSG00000175793.12
647,ENSG00000141433.13
648,ENSG00000137033.11
649,ENSG00000232629.9
650,ENSG00000166396.13
651,ENSG00000137573.14
652,ENSG00000053747.17
653,ENSG00000057019.16
654,ENSG00000196542.8
655,ENSG00000124882.4
656,ENSG00000160471.13
657,ENSG00000129988.6
658,ENSG00000197520.10
659,ENSG00000104783.14
660,ENSG00000170689.10
661,ENSG00000130821.17
662,ENSG00000165168.8
663,ENSG00000237988.5
664,ENSG00000204385.13
665,ENSG00000132639.13
666,ENSG00000198829.6
667,ENSG00000147206.17
668,ENSG00000136750.13
669,ENSG00000228278.5
670,ENSG00000103355.13
671,ENSG00000117226.12
672,ENSG00000101470.10
673,ENSG00000164692.18
674,ENSG00000143248.13
675,ENSG00000105974.13
676,ENSG00000122585.8
677,ENSG00000126266.3
678,ENSG00000167434.10
679,ENSG00000131668.14
680,ENSG00000104894.12
681,ENSG00000253368.4
682,ENSG00000143119.14
683,ENSG00000167157.11
684,ENSG00000110777.12
685,ENSG00000154646.9
686,ENSG00000117472.10
687,ENSG00000096060.15
688,ENSG00000138356.14
689,ENSG00000124602.10
690,ENSG00000116833.14
691,ENSG00000171236.10
692,ENSG00000264230.9
693,ENSG00000181143.15
694,ENSG00000123843.13
695,ENSG00000151632.17
696,ENSG00000136689.19
697,ENSG00000211445.12
698,ENSG00000249992.2
699,ENSG00000091986.16
700,ENSG00000138061.12
701,ENSG00000163431.13
702,ENSG00000168079.17
703,ENSG00000106688.12
704,ENSG00000185567.7
705,ENSG00000075073.15
706,ENSG00000115461.5
707,ENSG00000144045.14
708,ENSG00000156966.7
709,ENSG00000115457.10
710,ENSG00000065534.19
711,ENSG00000159189.12
712,ENSG00000145384.4
713,ENSG00000077274.9
714,ENSG00000144810.16
715,ENSG00000171303.7
716,ENSG00000163359.16
717,ENSG00000204128.6
718,ENSG00000173404.5
719,ENSG00000179144.5
720,ENSG00000164822.5
721,ENSG00000150594.7
722,ENSG00000134339.9
723,ENSG00000168267.7
724,ENSG00000204287.14
725,ENSG00000158089.15
726,ENSG00000125657.5
727,ENSG00000175602.4
728,ENSG00000087085.16
729,ENSG00000138623.10
730,ENSG00000091138.13
731,ENSG00000167476.10
732,ENSG00000153446.16
733,ENSG00000087245.13
734,ENSG00000137825.11
735,ENSG00000079385.23
736,ENSG00000206073.11
737,ENSG00000134013.16
738,ENSG00000185885.16
739,ENSG00000196126.11
740,ENSG00000121966.7
741,ENSG00000198523.6
742,ENSG00000188993.3
743,ENSG00000095970.17
744,ENSG00000204839.9
745,ENSG00000101447.15
746,ENSG00000111341.10
747,ENSG00000241794.2
748,ENSG00000103485.19
749,ENSG00000196878.15
750,ENSG00000187474.5
751,ENSG00000106819.13
752,ENSG00000198467.16
753,ENSG00000163817.16
754,ENSG00000173156.7
755,ENSG00000122862.5
756,ENSG00000106123.12
757,ENSG00000136542.9
758,ENSG00000248771.5
759,ENSG00000175262.14
760,ENSG00000171345.13
761,ENSG00000113924.12
762,ENSG00000135094.11
763,ENSG00000197632.9
764,ENSG00000233493.4
765,ENSG00000118322.14
766,ENSG00000198835.4
767,ENSG00000204389.10
768,ENSG00000138131.4
769,ENSG00000164932.13
770,ENSG00000160867.15
771,ENSG00000167964.13
772,ENSG00000134443.10
773,ENSG00000127528.6
774,ENSG00000146038.12
775,ENSG00000173641.18
776,ENSG00000171243.8
777,ENSG00000118004.18
778,ENSG00000127083.7
779,ENSG00000009950.16
780,ENSG00000204262.14
781,ENSG00000090104.12
782,ENSG00000262655.4
783,ENSG00000242265.6
784,ENSG00000088882.8
785,ENSG00000122641.11
786,ENSG00000099769.6
787,ENSG00000170345.10
788,ENSG00000164220.7
789,ENSG00000102879.16
790,ENSG00000163734.4
791,ENSG00000146674.15
792,ENSG00000169604.20
793,ENSG00000134028.14
794,ENSG00000165238.16
795,ENSG00000133134.12
796,ENSG00000168350.8
797,ENSG00000269404.7
798,ENSG00000105131.8
799,ENSG00000012171.20
800,ENSG00000136574.18
801,ENSG00000188290.11
802,ENSG00000119508.18
803,ENSG00000153563.16
804,ENSG00000177685.17
805,ENSG00000101187.16
806,ENSG00000005884.18
807,ENSG00000070404.10
808,ENSG00000105523.3
809,ENSG00000076864.19
810,ENSG00000086696.11
811,ENSG00000036828.17
812,ENSG00000198959.12
813,ENSG00000228253.1
814,ENSG00000125869.10
815,ENSG00000125285.6
816,ENSG00000103089.9
817,ENSG00000135318.12
818,ENSG00000122122.10
819,ENSG00000130005.13
820,ENSG00000136573.14
821,ENSG00000133878.9
822,ENSG00000141485.17
823,ENSG00000162692.12
824,ENSG00000178776.5
825,ENSG00000142156.15
826,ENSG00000171346.16
827,ENSG00000003989.18
828,ENSG00000125148.7
829,ENSG00000131142.13
830,ENSG00000163485.17
831,ENSG00000077942.19
832,ENSG00000173372.17
833,ENSG00000133321.11
834,ENSG00000187479.8
835,ENSG00000165474.8
836,ENSG00000022267.19
837,ENSG00000169562.13
838,ENSG00000082196.21
839,ENSG00000157601.14
840,ENSG00000175164.15
841,ENSG00000139874.6
842,ENSG00000118523.6
843,ENSG00000179862.7
844,ENSG00000142627.13
845,ENSG00000124237.6
846,ENSG00000156298.13
847,ENSG00000145649.8
848,ENSG00000109084.14
849,ENSG00000277639.2
850,ENSG00000216921.9
851,ENSG00000130635.16
852,ENSG00000155093.19
853,ENSG00000197903.8
854,ENSG00000172478.18
855,ENSG00000038427.16
856,ENSG00000131094.4
857,ENSG00000100557.10
858,ENSG00000119917.14
859,ENSG00000204252.14
860,ENSG00000213937.4
861,ENSG00000137078.9
862,ENSG00000162772.17
863,ENSG00000102048.16
864,ENSG00000177508.12
865,ENSG00000184678.10
866,ENSG00000019549.13
867,ENSG00000148848.14
868,ENSG00000149591.17
869,ENSG00000183019.7
870,ENSG00000120306.11
871,ENSG00000169509.6
872,ENSG00000142173.16
873,ENSG00000131781.13
874,ENSG00000099812.9
875,ENSG00000203805.11
876,ENSG00000260428.3
877,ENSG00000180251.5
878,ENSG00000179639.10
879,ENSG00000157399.16
880,ENSG00000121552.4
881,ENSG00000204219.11
882,ENSG00000115956.10
883,ENSG00000166147.14
884,ENSG00000188783.6
885,ENSG00000075618.18
886,ENSG00000105894.12
887,ENSG00000133710.16
888,ENSG00000160932.11
889,ENSG00000130643.9
890,ENSG00000137648.19
891,ENSG00000109193.12
892,ENSG00000112562.19
893,ENSG00000136235.17
894,ENSG00000132437.18
895,ENSG00000174175.17
896,ENSG00000141469.18
897,ENSG00000154734.16
898,ENSG00000089820.16
899,ENSG00000272398.6
900,ENSG00000158270.12
901,ENSG00000109906.14
902,ENSG00000101955.15
903,ENSG00000147883.12
904,ENSG00000139193.4
905,ENSG00000059804.16
906,ENSG00000105464.3
907,ENSG00000115828.17
908,ENSG00000137309.20
909,ENSG00000055118.16
910,ENSG00000111335.13
911,ENSG00000167767.14
912,ENSG00000174514.13
913,ENSG00000101194.18
914,ENSG00000178597.7
915,ENSG00000175445.17
916,ENSG00000092969.12
917,ENSG00000188910.8
918,ENSG00000113389.16
919,ENSG00000158125.10
920,ENSG00000163568.15
921,ENSG00000182759.4
922,ENSG00000146070.17
923,ENSG00000151655.19
924,ENSG00000101335.10
925,ENSG00000143590.14
926,ENSG00000144063.4
927,ENSG00000198729.5
928,ENSG00000168209.5
929,ENSG00000088386.17
930,ENSG00000100453.13
931,ENSG00000122691.13
932,ENSG00000100558.9
933,ENSG00000189143.9
934,ENSG00000196352.16
935,ENSG00000060566.14
936,ENSG00000100314.4
937,ENSG00000184292.7
938,ENSG00000162366.8
939,ENSG00000133067.17
940,ENSG00000119125.17
941,ENSG00000204610.13
942,ENSG00000144834.14
943,ENSG00000185862.7
944,ENSG00000088836.14
945,ENSG00000171227.7
946,ENSG00000139329.5
947,ENSG00000146039.11
948,ENSG00000077984.6
949,ENSG00000101230.6
950,ENSG00000167617.3
951,ENSG00000144354.14
952,ENSG00000074370.18
953,ENSG00000198542.14
954,ENSG00000166165.13
955,ENSG00000151882.11
956,ENSG00000103056.12
957,ENSG00000139515.6
958,ENSG00000149781.13
959,ENSG00000189433.7
960,ENSG00000165092.13
961,ENSG00000134817.11
962,ENSG00000117215.15
963,ENSG00000135919.14
964,ENSG00000169413.3
965,ENSG00000065320.9
966,ENSG00000105374.10
967,ENSG00000267795.6
968,ENSG00000114248.10
969,ENSG00000126259.20
970,ENSG00000164638.10
971,ENSG00000167880.8
972,ENSG00000107281.10
973,ENSG00000128342.5
974,ENSG00000166250.12
975,ENSG00000165171.11
976,ENSG00000198535.5
977,ENSG00000180596.7
978,ENSG00000118507.17
979,ENSG00000138166.6
980,ENSG00000135069.14
981,ENSG00000143217.9
982,ENSG00000141526.17
983,ENSG00000162998.5
984,ENSG00000204388.7
985,ENSG00000166920.13
986,ENSG00000100450.13
987,ENSG00000176945.17
988,ENSG00000187546.14
989,ENSG00000068831.19
990,ENSG00000154102.11
991,ENSG00000105976.16
992,ENSG00000125378.16
993,ENSG00000099849.15
994,ENSG00000171759.10
995,ENSG00000181541.6
996,ENSG00000198624.13
997,ENSG00000116194.13
998,ENSG00000139211.7
999,ENSG00000049540.18
1000,ENSG00000171903.16
1001,ENSG00000170190.16
1002,ENSG00000114854.8
1003,ENSG00000256618.2
1004,ENSG00000178828.7
1005,ENSG00000178038.17
1006,ENSG00000155629.15
1007,ENSG00000167701.14
1008,ENSG00000158050.5
1009,ENSG00000115648.14
1010,ENSG00000262814.8
1011,ENSG00000144820.8
1012,ENSG00000011465.18
1013,ENSG00000130303.13
1014,ENSG00000170439.7
1015,ENSG00000125968.9
1016,ENSG00000131016.17
1017,ENSG00000186529.16
1018,ENSG00000042980.13
1019,ENSG00000183160.9
1020,ENSG00000107796.13
1021,ENSG00000197728.11
1022,ENSG00000159388.6
1023,ENSG00000130433.7
1024,ENSG00000188064.10
1025,ENSG00000117594.10
1026,ENSG00000171564.12
1027,ENSG00000110448.11
1028,ENSG00000006611.17
1029,ENSG00000105519.18
1030,ENSG00000125798.15
1031,ENSG00000197273.4
1032,ENSG00000132514.14
1033,ENSG00000180875.5
1034,ENSG00000162739.14
1035,ENSG00000117091.10
1036,ENSG00000277075.2
1037,ENSG00000138449.11
1038,ENSG00000143333.7
1039,ENSG00000179593.16
1040,ENSG00000159713.11
1041,ENSG00000182866.17
1042,ENSG00000158869.11
1043,ENSG00000115165.10
1044,ENSG00000138080.14
1045,ENSG00000150750.8
1046,ENSG00000163534.15
1047,ENSG00000184697.7
1048,ENSG00000115380.20
1049,ENSG00000174358.16
1050,ENSG00000135218.19
1051,ENSG00000101213.7
1052,ENSG00000139144.11
1053,ENSG00000176692.8
1054,ENSG00000172828.13
1055,ENSG00000162444.12
1056,ENSG00000137745.12
1057,ENSG00000184454.7
1058,ENSG00000132965.10
1059,ENSG00000048462.11
1060,ENSG00000064655.19
1061,ENSG00000162552.15
1062,ENSG00000170955.10
1063,ENSG00000018280.17
1064,ENSG00000169715.15
1065,ENSG00000137868.19
1066,ENSG00000171124.13
1067,ENSG00000134321.12
1068,ENSG00000166927.13
1069,ENSG00000253958.2
1070,ENSG00000104213.13
